grid_lat,grid_lon,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nr_scell1_cid,nr_scell1_freq,nr_scell2_cid,nr_scell2_freq,nr_scell3_cid,nr_scell3_freq,thput_sample_num,thput_0,thput_10,thput_25,thput_50,thput_75,thput_90,thput_100,thput_avg,thput_std
-86.9155,40.4565,45,9820,863,174770,30,850,None,None,None,None,None,None,None,None,None,None,314,3.40224,10.872,12.088,17.256,29.92716,47.43648799999999,73.37631999999999,22.723430828025474,14.34742487041796
-86.9155,40.4565,30,850,863,175450,429,66936,262,66486,None,None,None,None,None,None,None,None,35,10.48,10.48,10.48,11.336,12.304,16.232,21.016,12.204114285714288,2.2671976380095136
-86.9155,40.4565,262,950,863,175450,None,None,None,None,None,None,None,None,None,None,None,None,37,1.056,1.056,1.056,1.456,2.072,2.072,2.56,1.5392432432432437,0.43072668987800744
-86.9155,40.4565,45,9820,None,None,None,None,None,None,None,None,None,None,None,None,None,None,37,8.1952,20.131615999999998,24.66144,29.18816,35.61808,42.273216,49.907199999999996,30.137682162162164,8.815505334971684
-86.9155,40.4565,45,9820,863,174770,177,850,None,None,None,None,None,None,None,None,None,None,216,0.6219199999999999,3.352,8.33376,13.44,21.36,23.024,23.664,13.803685925925926,7.187567143880265
-86.9155,40.4565,177,850,None,None,267,5330,169,66486,429,66936,None,None,None,None,None,None,147,0.88,1.272,1.672,2.4,2.928,3.04,3.288,2.285659863945578,0.7029876523876543
-86.9155,40.4565,45,9820,None,None,267,5330,169,66486,429,66936,None,None,None,None,None,None,70,1.86176,5.2363360000000005,6.99248,10.51512,15.6174,20.385384000000002,33.17312,12.104809142857142,6.572722067844329
-86.9155,40.4565,45,9820,863,174770,None,None,None,None,None,None,None,None,None,None,None,None,36,4.029599999999999,6.9176,8.58688,20.68808,25.0298,28.037599999999998,32.1984,17.61464444444444,8.711094516150862
-86.9155,40.4565,45,9820,863,175450,30,850,None,None,None,None,None,None,None,None,None,None,41,31.87424,41.43904,65.71903999999999,87.44608,106.63007999999999,123.1784,132.35551999999998,83.63144195121951,27.427167656380345
-86.9155,40.4565,30,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,42,0.11567999999999999,9.621552,11.67372,22.272,28.75632,32.890432,46.40912,21.59860571428571,10.751900765884793
-86.9155,40.4565,212,1125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,41,12.62736,17.832639999999998,22.907999999999998,38.77304,52.31264,67.97999999999999,80.04687999999999,40.37142829268292,18.529501203133773
-86.9155,40.457,177,850,None,None,45,9820,169,66486,429,66936,None,None,None,None,None,None,35,13.91664,50.037696,60.80544,73.15263999999999,84.8544,94.306944,114.7328,70.77528228571427,21.721471848072895
-86.9155,40.457,429,1400,863,174770,None,None,None,None,None,None,None,None,None,None,None,None,37,8.432,8.432,8.688,10.856,10.856,11.416,11.416,9.947675675675676,1.2779640491930704
-86.9155,40.457,429,1400,863,175450,None,None,None,None,None,None,None,None,None,None,None,None,36,2.63888,12.504,12.504,17.136,17.456,18.632,22.00336,15.719751111111107,3.6332332855596774
-86.9155,40.457,262,950,None,None,None,None,None,None,None,None,None,None,None,None,None,None,36,8.6584,25.273359999999997,38.637,45.0964,68.69023999999999,89.26144,104.00624,51.466084444444434,23.874082901667943
-86.9155,40.457,45,9820,863,174770,30,850,None,None,None,None,None,None,None,None,None,None,226,5.104,7.304,9.608,13.608,43.69712,53.04447999999999,73.34384,24.305940176991154,19.102358566282735
-86.9155,40.457,30,850,863,175450,429,66936,262,66486,None,None,None,None,None,None,None,None,36,9.408,9.408,10.83,11.304,13.92,16.232,16.232,12.514888888888887,2.460798896674928
-86.9155,40.457,262,950,863,175450,None,None,None,None,None,None,None,None,None,None,None,None,36,2.224,2.224,2.224,2.56,5.016,5.016,5.016,3.5020000000000007,1.208628791463928
-86.9155,40.457,45,9820,None,None,None,None,None,None,None,None,None,None,None,None,None,None,37,12.90912,21.27664,26.984,34.050239999999995,39.68672,50.064447999999985,66.12415999999999,34.87963675675675,12.07258220643384
-86.9155,40.457,45,9820,863,174770,177,850,None,None,None,None,None,None,None,None,None,None,211,2.496,3.104,5.08,8.784,13.408,15.664,18.424,9.323109004739335,4.900309169322137
-86.9155,40.457,177,850,None,None,267,5330,169,66486,429,66936,None,None,None,None,None,None,142,0.768,0.784,1.376,1.752,2.336,2.792,3.016,1.805295774647887,0.6689056101829756
-86.9155,40.457,45,9820,None,None,267,5330,169,66486,429,66936,None,None,None,None,None,None,71,0.9408,3.664,5.744479999999999,13.82352,16.14688,21.046719999999997,26.69768,12.417585352112674,6.516845751205282
-86.9155,40.457,45,9820,863,174770,None,None,None,None,None,None,None,None,None,None,None,None,36,1.2043199999999998,5.66304,10.745439999999999,21.88272,25.684799999999996,28.541599999999995,32.313919999999996,19.014044444444444,8.840658804218295
-86.9155,40.457,45,9820,863,175450,30,850,None,None,None,None,None,None,None,None,None,None,38,66.376,71.33760000000001,73.464,75.608,79.36,79.36,98.176,76.7846315789474,7.268520360615836
-86.9155,40.457,30,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,39,1.7964799999999999,15.6664,19.55104,24.754239999999996,34.53592,45.85600000000001,59.7672,27.24831179487179,12.672925037925388
-86.9155,40.457,212,1125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,37,11.513279999999998,17.229088,22.06976,26.891679999999997,36.581759999999996,69.791776,88.08719999999998,33.55225945945944,19.506101706201594
-86.9155,40.4575,177,850,None,None,45,9820,169,66486,429,66936,None,None,None,None,None,None,38,29.22704,45.061007999999994,56.195119999999996,66.62328,78.06572,88.41489600000001,110.07008,66.8620884210526,17.994216757513847
-86.9155,40.4575,429,1400,863,174770,None,None,None,None,None,None,None,None,None,None,None,None,37,11.28,11.28,11.28,11.768,14.096,15.288,15.288,12.826594594594596,1.5559871370874483
-86.9155,40.4575,429,1400,863,175450,None,None,None,None,None,None,None,None,None,None,None,None,35,14.232,14.232,17.264,18.368,18.368,18.632,18.632,17.278171428571426,1.6111316605898796
-86.9155,40.4575,262,950,None,None,None,None,None,None,None,None,None,None,None,None,None,None,35,10.34016,19.742016,26.33336,37.82624,46.859519999999996,69.24784,82.06656,40.06747885714285,18.570283415851524
-86.9155,40.4575,45,9820,863,174770,30,850,None,None,None,None,None,None,None,None,None,None,74,6.016,6.016,6.592,8.168,9.328,9.536,11.176,8.211243243243244,1.4841956126159384
-86.9155,40.4575,30,850,863,175450,429,66936,262,66486,None,None,None,None,None,None,None,None,37,6.424,6.424,6.424,7.216,17.016,18.272,18.272,11.182486486486487,5.201763971190883
-86.9155,40.4575,262,950,863,175450,None,None,None,None,None,None,None,None,None,None,None,None,35,0.912,0.912,0.912,1.056,1.752,3.326400000000004,4.376,1.6041142857142856,1.0525282696285867
-86.9155,40.4575,45,9820,None,None,None,None,None,None,None,None,None,None,None,None,None,None,39,2.7872,7.852384,13.53848,22.25632,36.95408,42.51328,56.748479999999994,24.42934564102564,13.85991669997238
-86.9155,40.4575,45,9820,863,174770,177,850,None,None,None,None,None,None,None,None,None,None,223,0.0,0.32640000000000013,3.4240000000000004,12.672,28.240959999999998,37.928512000000005,48.2904,16.11454457399103,13.712112822670786
-86.9155,40.4575,177,850,None,None,267,5330,169,66486,429,66936,None,None,None,None,None,None,122,1.304,1.368,1.456,2.096,2.288,3.072,3.704,2.037377049180328,0.654927105540472
-86.9155,40.4575,45,9820,None,None,267,5330,169,66486,429,66936,None,None,None,None,None,None,72,2.54624,5.877488,7.632199999999999,11.885840000000002,15.9736,18.753424,22.441599999999998,12.043357777777777,5.071268186987414
-86.9155,40.4575,45,9820,863,174770,None,None,None,None,None,None,None,None,None,None,None,None,37,4.178,5.574656,5.76,7.576,8.448,8.448,10.53744,7.17029837837838,1.4600325204107034
-86.9155,40.4575,45,9820,863,175450,30,850,None,None,None,None,None,None,None,None,None,None,39,18.152,18.152,39.464,71.112,83.02,94.928,94.928,62.115487179487175,28.2017270564727
-86.9155,40.4575,30,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,38,1.0472,5.641632,6.32,10.84,18.209,31.419456000000004,54.161919999999995,14.305376842105265,11.24430918951264
-86.9155,40.4575,212,1125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,41,8.06096,12.14064,16.76304,22.86992,29.71216,43.587999999999994,67.97583999999999,25.644479999999998,13.678145117779104
-86.9155,40.458,177,850,None,None,45,9820,169,66486,429,66936,None,None,None,None,None,None,40,12.907519999999998,43.500719999999994,64.58623999999999,76.3612,89.0506,99.70745600000001,118.15087999999999,74.685928,21.52496201259031
-86.9155,40.458,429,1400,863,174770,None,None,None,None,None,None,None,None,None,None,None,None,37,8.76,8.76,8.76,11.48,13.52,15.288,16.664,12.091027027027025,2.4825767616828927
-86.9155,40.458,429,1400,863,175450,None,None,None,None,None,None,None,None,None,None,None,None,34,5.768,5.768,5.768,6.992,9.384,9.384,14.232,7.943294117647059,2.424129189061407
-86.9155,40.458,262,950,None,None,None,None,None,None,None,None,None,None,None,None,None,None,35,10.36736,32.734976,46.859919999999995,57.571039999999996,82.74343999999999,107.236864,113.5312,63.99925485714283,26.41610482696703
-86.9155,40.458,45,9820,863,174770,30,850,None,None,None,None,None,None,None,None,None,None,213,4.20944,9.625600000000002,12.768,24.134719999999998,41.50464,47.551136,58.25488,26.14594704225352,14.995491483906703
-86.9155,40.458,30,850,863,175450,429,66936,262,66486,None,None,None,None,None,None,None,None,37,11.2,11.2,11.2,15.264,15.552,18.272,18.272,14.631135135135134,2.31015827423334
-86.9155,40.458,262,950,863,175450,None,None,None,None,None,None,None,None,None,None,None,None,36,0.608,0.608,0.848,1.032,1.44,1.44,1.44,1.023555555555555,0.29246504486713587
-86.9155,40.458,45,9820,None,None,None,None,None,None,None,None,None,None,None,None,None,None,39,4.182239999999999,21.907904,32.00464,37.63488,44.255199999999995,52.73647999999999,93.88,38.36307692307692,14.612613295371657
-86.9155,40.458,45,9820,863,174770,177,850,None,None,None,None,None,None,None,None,None,None,224,0.0,0.0,0.0,0.0,2.536,11.464,13.296,2.371987142857143,4.3662082155841695
-86.9155,40.458,177,850,None,None,267,5330,169,66486,429,66936,None,None,None,None,None,None,122,1.112,1.312,1.372,1.76,2.528,2.9144000000000014,3.704,1.9358032786885244,0.6333486031436434
-86.9155,40.458,45,9820,None,None,267,5330,169,66486,429,66936,None,None,None,None,None,None,73,3.1999999999999997,6.336576,8.51824,11.339039999999999,16.54656,20.462912,28.39296,12.661744657534244,5.472204747473745
-86.9155,40.458,45,9820,863,174770,None,None,None,None,None,None,None,None,None,None,None,None,40,2.264,2.264,5.246,6.54,7.5120000000000005,9.528,9.528,6.218000000000001,2.5969974971108463
-86.9155,40.458,45,9820,863,175450,30,850,None,None,None,None,None,None,None,None,None,None,30,60.776,60.776,64.308,74.904,82.864,82.864,93.88,74.68773333333336,9.402953631468973
-86.9155,40.458,45,9820,None,None,267,5330,262,66486,429,66936,None,None,None,None,None,None,9,93.88,93.88,93.88,93.88,93.88,97.0464,109.712,95.6391111111111,4.975517582109078
-86.9155,40.458,30,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,40,0.11567999999999999,5.462672,9.11644,11.623439999999999,18.736759999999997,24.587216000000005,28.646079999999998,13.559211999999999,7.586582630334688
-86.9155,40.458,212,1125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,40,4.81232,10.611888,15.55904,33.001599999999996,42.034879999999994,53.19952000000001,68.20272,31.011967999999996,17.235646332586892
-86.9155,40.4585,177,850,None,None,45,9820,169,66486,429,66936,None,None,None,None,None,None,44,10.93952,49.602576,68.926,84.44879999999999,95.58012,111.66520000000001,134.06016,81.62867636363636,24.485112106007776
-86.9155,40.4585,429,1400,863,174770,None,None,None,None,None,None,None,None,None,None,None,None,37,15.56,15.56,15.56,16.664,18.496,18.496,18.496,16.93448648648649,1.121223791380616
-86.9155,40.4585,429,1400,863,175450,None,None,None,None,None,None,None,None,None,None,None,None,33,4.0,4.0544,4.272,5.696,5.936,5.936,5.936,5.124363636363637,0.8075116217638892
-86.9155,40.4585,262,950,None,None,None,None,None,None,None,None,None,None,None,None,None,None,32,21.75808,50.869887999999996,56.6896,65.38592,71.13884,82.15852800000002,119.58304,65.419615,19.51516305669453
-86.9155,40.4585,45,9820,863,174770,30,850,None,None,None,None,None,None,None,None,None,None,196,3.056,7.28,7.603999999999999,11.744,19.1588,51.45368,81.38047999999999,18.85766204081633,17.904414896562496
-86.9155,40.4585,30,850,863,175450,429,66936,262,66486,None,None,None,None,None,None,None,None,38,3.8,3.8,7.528,10.32,10.32,14.28,14.28,9.15052631578947,3.653400829053463
-86.9155,40.4585,262,950,863,175450,None,None,None,None,None,None,None,None,None,None,None,None,35,0.608,0.608,0.64,0.856,1.008,1.008,1.008,0.8022857142857144,0.1607248885391381
-86.9155,40.4585,45,9820,None,None,None,None,None,None,None,None,None,None,None,None,None,None,38,4.916639999999999,17.703888,22.89716,39.60096,47.38248,63.982271999999995,71.4512,37.45309052631579,16.86856130203898
-86.9155,40.4585,45,9820,863,174770,177,850,None,None,None,None,None,None,None,None,None,None,207,0.0,0.0,0.0,0.0,5.728,7.603200000000003,8.784,2.4405530434782605,3.2882043078639427
-86.9155,40.4585,177,850,None,None,267,5330,169,66486,429,66936,None,None,None,None,None,None,146,1.28,1.344,2.0,2.192,2.8,3.368,4.944,2.4534794520547947,0.8845321665645467
-86.9155,40.4585,45,9820,None,None,267,5330,169,66486,429,66936,None,None,None,None,None,None,77,2.76544,7.233504,8.904,12.26432,16.952959999999997,19.425952,29.14688,13.086584935064934,5.431422758385036
-86.9155,40.4585,45,9820,863,174770,None,None,None,None,None,None,None,None,None,None,None,None,44,1.248,1.248,1.392,1.744,2.72,4.232,4.232,2.338545454545454,1.163586646665181
-86.9155,40.4585,45,9820,None,None,267,5330,262,66486,429,66936,None,None,None,None,None,None,38,108.016,108.016,108.44,114.076,118.44,122.552,122.552,114.60357894736842,5.993609986045133
-86.9155,40.4585,30,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,40,2.0387199999999996,3.435616,7.336,11.28,19.223239999999997,24.649504,36.15968,13.466699999999998,8.357373042974688
-86.9155,40.4585,212,1125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,42,4.836799999999999,6.237264000000001,13.76784,18.730159999999998,35.14076,47.90451199999998,56.012,22.904377142857143,14.53501918023638
-86.9155,40.459,177,850,None,None,45,9820,169,66486,429,66936,None,None,None,None,None,None,52,41.60912,76.726832,85.14224,97.56464,114.14948,126.79039999999998,150.76767999999998,99.27731999999999,20.817731916761577
-86.9155,40.459,429,1400,863,174770,None,None,None,None,None,None,None,None,None,None,None,None,36,16.792,19.192,19.192,19.456,20.72,20.72,20.72,19.58066666666667,1.0604022297642002
-86.9155,40.459,429,1400,863,175450,None,None,None,None,None,None,None,None,None,None,None,None,33,3.416,3.416,3.416,5.456,5.456,8.584,8.584,5.236606060606061,1.91673563943451
-86.9155,40.459,262,950,None,None,None,None,None,None,None,None,None,None,None,None,None,None,32,27.18912,33.276607999999996,40.5958,60.132239999999996,85.28532,106.6064,119.05264,65.706965,27.782371545481407
-86.9155,40.459,30,850,863,175450,429,66936,262,66486,None,None,None,None,None,None,None,None,39,2.224,2.224,2.8840000000000003,3.544,8.04,13.448,13.448,5.8951794871794885,3.8981809490291877
-86.9155,40.459,262,950,863,175450,None,None,None,None,None,None,None,None,None,None,None,None,38,0.472,0.472,0.568,0.856,1.248,1.72,1.72,1.0172631578947366,0.43674789091832683
-86.9155,40.459,45,9820,None,None,None,None,None,None,None,None,None,None,None,None,None,None,39,7.81008,17.152832,23.79784,29.913919999999997,41.62016,48.50016000000001,55.31488,32.24472205128205,12.037961969640826
-86.9155,40.459,45,9820,863,174770,177,850,None,None,None,None,None,None,None,None,None,None,207,0.0,0.0,0.0,0.0,3.504,6.001600000000011,8.52,1.8779126570048306,2.727986489712567
-86.9155,40.459,177,850,None,None,267,5330,169,66486,429,66936,None,None,None,None,None,None,33,0.776,0.776,1.736,1.904,3.088,3.088,3.088,2.022060606060606,0.805106201893207
-86.9155,40.459,177,850,863,174770,429,66936,169,66486,None,None,None,None,None,None,None,None,91,0.776,2.824,3.12,3.84,3.944,5.808,5.808,3.8191648351648344,1.093319175256345
-86.9155,40.459,45,9820,None,None,267,5330,169,66486,429,66936,None,None,None,None,None,None,79,2.7852799999999998,6.956256,9.0964,13.276959999999999,17.30808,21.983616,29.91088,13.794295696202532,6.091390577612765
-86.9155,40.459,45,9820,863,174770,None,None,None,None,None,None,None,None,None,None,None,None,66,1.312,1.312,1.64,2.216,3.608,4.856,4.856,2.5711515151515147,1.16086812137511
-86.9155,40.459,45,9820,None,None,267,5330,262,66486,429,66936,None,None,None,None,None,None,40,82.576,82.576,82.576,113.992,117.856,117.856,122.552,105.2798,14.454236913791059
-86.9155,40.459,30,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,40,0.5860799999999999,3.4782399999999996,7.192,11.55936,18.15392,21.924975999999997,26.72768,12.674607999999997,6.900410931410969
-86.9155,40.459,212,1125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,43,6.06576,9.831712,15.10032,23.012959999999996,30.68904,36.888256,51.918879999999994,23.037782325581396,10.662745155058998
-86.9155,40.4595,177,850,None,None,45,9820,169,66486,429,66936,None,None,None,None,None,None,54,0.08703999999999999,15.210408,76.50731999999999,92.57248,106.01551999999998,120.538992,145.91711999999998,85.23127555555556,35.952289727163084
-86.9155,40.4595,429,1400,863,174770,None,None,None,None,None,None,None,None,None,None,None,None,40,11.792,11.792,11.792,13.464,20.950000000000003,21.712,21.712,16.522000000000002,4.346112837927704
-86.9155,40.4595,429,1400,863,175450,None,None,None,None,None,None,None,None,None,None,None,None,39,7.664,7.664,7.808,7.952,9.16,9.736,9.736,8.43835897435897,0.8065825179836825
-86.9155,40.4595,262,950,None,None,None,None,None,None,None,None,None,None,None,None,None,None,32,9.434239999999999,15.481024,22.216519999999996,73.54576,85.87472,98.622016,117.18448,61.603145,33.4441346656925
-86.9155,40.4595,45,9820,863,174770,30,850,None,None,None,None,None,None,None,None,None,None,40,3.7152,5.109407999999999,8.33652,22.937279999999998,26.287399999999998,27.70392,30.133599999999998,19.034972,9.09939396231727
-86.9155,40.4595,30,850,863,175450,429,66936,262,66486,None,None,None,None,None,None,None,None,42,5.208,5.208,6.104,8.496,10.464,10.464,13.448,8.318666666666665,2.5279010931023267
-86.9155,40.4595,262,950,863,175450,None,None,None,None,None,None,None,None,None,None,None,None,52,0.376,0.376,0.496,0.696,1.208,1.208,1.72,0.7916923076923078,0.373342363936989
-86.9155,40.4595,45,9820,None,None,None,None,None,None,None,None,None,None,None,None,None,None,68,1.71888,6.233695999999999,12.2026,22.626399999999997,31.112599999999997,38.507424,51.935359999999996,22.432427058823524,11.218055046469543
-86.9155,40.4595,45,9820,863,174770,177,850,None,None,None,None,None,None,None,None,None,None,217,0.0,0.0,0.0,0.0,2.92,6.92,8.2,1.8748512442396315,2.641746944674415
-86.9155,40.4595,177,850,863,174770,429,66936,169,66486,None,None,None,None,None,None,None,None,143,0.6008,3.312,3.776,4.472,5.264,6.976,20.3648,5.117142377622377,2.8569060133256334
-86.9155,40.4595,45,9820,None,None,267,5330,169,66486,429,66936,None,None,None,None,None,None,75,1.61952,5.853312000000001,9.223759999999999,12.691840000000001,18.00448,22.331392000000005,25.8296,13.5179584,5.951411198566166
-86.9155,40.4595,45,9820,863,174770,None,None,None,None,None,None,None,None,None,None,None,None,174,1.68,2.176,3.224,4.944,6.52,9.08,11.808,5.254344827586209,2.6296519276140486
-86.9155,40.4595,45,9820,None,None,267,5330,262,66486,429,66936,None,None,None,None,None,None,53,85.288,85.288,107.728,120.856,122.528,125.736,125.736,113.52784905660376,14.988701716527267
-86.9155,40.4595,30,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,43,0.58928,7.541887999999999,10.62048,14.839039999999999,21.4608,27.377088000000004,45.798719999999996,16.359412093023256,8.227033524441337
-86.9155,40.4595,212,1125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,43,1.87232,8.389824,17.93976,29.916159999999998,38.366479999999996,52.942304,67.62368,29.54691720930233,16.604206331177863
-86.9155,40.46,177,850,None,None,45,9820,169,66486,429,66936,None,None,None,None,None,None,46,0.08703999999999999,55.888639999999995,75.01844,85.53487999999999,98.19832,106.88832,135.33056,84.42069739130433,25.532845430097737
-86.9155,40.46,429,1400,863,174770,None,None,None,None,None,None,None,None,None,None,None,None,40,11.08,11.08,11.5,12.104,12.568,13.84,13.84,12.2502,1.0158157116327742
-86.9155,40.46,429,1400,863,175450,None,None,None,None,None,None,None,None,None,None,None,None,240,2.328,3.096,4.628,6.048,7.68,10.616,11.648,6.310833333333333,2.4901940966295957
-86.9155,40.46,262,950,None,None,None,None,None,None,None,None,None,None,None,None,None,None,33,6.133119999999999,10.603136,14.65776,23.1504,28.507039999999996,32.618784,63.40239999999999,23.596678787878787,12.038893058195391
-86.9155,40.46,45,9820,863,174770,30,850,None,None,None,None,None,None,None,None,None,None,33,2.8399999999999994,4.395296,6.777279999999999,22.681279999999997,26.43072,27.467999999999996,31.40224,17.884591515151513,9.944665670514206
-86.9155,40.46,30,850,863,175450,429,66936,262,66486,None,None,None,None,None,None,None,None,75,3.04,3.04,3.192,3.472,6.256,9.488,9.488,5.095360000000001,2.2969231166352375
-86.9155,40.46,262,950,863,175450,None,None,None,None,None,None,None,None,None,None,None,None,114,0.6,0.88,1.184,1.616,2.152,2.496,14.91536,1.7788098245614032,1.380965234005385
-86.9155,40.46,45,9820,None,None,None,None,None,None,None,None,None,None,None,None,None,None,70,6.683679999999999,15.33344,25.951279999999997,35.965559999999996,44.982119999999995,54.002463999999996,67.39536,35.44165371428572,14.81669084289839
-86.9155,40.46,45,9820,863,174770,177,850,None,None,None,None,None,None,None,None,None,None,226,0.0,0.0,0.0,1.38848,7.248,9.664,30.072960000000002,3.87810407079646,5.383478579149727
-86.9155,40.46,177,850,863,174770,429,66936,169,66486,None,None,None,None,None,None,None,None,98,0.23679999999999998,3.86112,5.5548,7.852799999999999,10.790399999999998,13.903935999999998,18.38832,8.281905306122448,3.828493856243509
-86.9155,40.46,45,9820,None,None,267,5330,169,66486,429,66936,None,None,None,None,None,None,71,0.94016,5.89368,7.929119999999999,12.210399999999998,15.226959999999998,18.3344,23.63008,11.906690704225351,5.017439876976519
-86.9155,40.46,45,9820,863,174770,None,None,None,None,None,None,None,None,None,None,None,None,53,0.656,0.656,1.024,2.048,2.2,2.6,3.848,1.8739622641509435,0.9429554895008455
-86.9155,40.46,45,9820,None,None,267,5330,262,66486,429,66936,None,None,None,None,None,None,71,54.264,54.264,59.504,88.216,109.304,116.168,120.856,85.57994366197181,21.819583456015135
-86.9155,40.46,30,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,241,0.45727999999999996,4.72256,8.97856,14.694719999999998,21.99776,27.95024,43.4584,15.763605975103733,8.76616045893213
-86.9155,40.46,212,1125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,343,0.027200000000000002,4.10208,6.714319999999999,9.86832,14.76728,22.552352,40.98992,11.513682332361515,7.2497234296539785
-86.9155,40.4605,177,850,None,None,45,9820,169,66486,429,66936,None,None,None,None,None,None,39,46.087999999999994,52.011936,68.41031999999998,77.72287999999999,92.18632,101.136704,145.77408,80.26983384615384,21.71721311683556
-86.9155,40.4605,429,1400,863,174770,None,None,None,None,None,None,None,None,None,None,None,None,40,11.56,11.56,11.884,12.956,14.564,16.496,16.496,13.492,1.9487062374816777
-86.9155,40.4605,429,1400,863,175450,None,None,None,None,None,None,None,None,None,None,None,None,50,4.208,4.208,5.024,5.648,6.066,7.832,7.832,5.75184,1.2089040219967835
-86.9155,40.4605,262,950,None,None,None,None,None,None,None,None,None,None,None,None,None,None,33,7.0465599999999995,16.457376,34.780319999999996,54.888799999999996,64.21024,77.263296,85.87872,49.20172606060606,21.67994361826532
-86.9155,40.4605,30,850,863,175450,429,66936,262,66486,None,None,None,None,None,None,None,None,491,0.15216,4.584,6.56,10.567519999999998,18.976,26.003359999999997,44.28639999999999,13.123594786150711,8.35830352986212
-86.9155,40.4605,262,950,863,175450,None,None,None,None,None,None,None,None,None,None,None,None,52,0.027200000000000002,1.248672,2.0412,6.356719999999999,14.14088,16.425919999999998,20.701439999999998,8.266316923076923,6.411384797128626
-86.9155,40.4605,45,9820,None,None,None,None,None,None,None,None,None,None,None,None,None,None,49,12.87744,23.478304,30.184,38.21104,43.590239999999994,48.757568000000006,65.06367999999999,37.13824326530612,10.536072261571222
-86.9155,40.4605,45,9820,863,174770,177,850,None,None,None,None,None,None,None,None,None,None,728,0.11952,2.488,3.928,8.224,20.496,28.863104,42.23408,12.159681538461538,10.24014407531359
-86.9155,40.4605,177,850,863,174770,429,66936,169,66486,None,None,None,None,None,None,None,None,476,1.584,2.408,3.128,4.6,7.0,10.68,11.824,5.541747899159663,2.8189147033055812
-86.9155,40.4605,45,9820,None,None,267,5330,169,66486,429,66936,None,None,None,None,None,None,66,1.1296,8.08968,10.5564,15.57696,19.85228,22.78784,35.78688,15.145233939393936,6.480008930410016
-86.9155,40.4605,45,9820,863,174770,None,None,None,None,None,None,None,None,None,None,None,None,41,3.632,3.632,3.848,4.216,4.752,5.576,5.576,4.3383414634146344,0.622392535919728
-86.9155,40.4605,45,9820,None,None,267,5330,262,66486,429,66936,None,None,None,None,None,None,48,57.816,57.816,59.504,81.656,97.264,104.6656000000001,121.936,79.87883333333333,20.148535297606347
-86.9155,40.4605,30,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,53,0.11567999999999999,1.7058879999999998,3.26768,6.689119999999999,15.12624,24.005376000000012,29.470879999999998,10.141790188679245,8.101973141163215
-86.9155,40.4605,212,1125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,60,6.26896,10.386719999999999,13.577960000000001,20.9524,29.826079999999997,42.628912,53.640319999999996,23.555789333333333,12.286536826376784
-86.9155,40.461,177,850,None,None,45,9820,169,66486,429,66936,None,None,None,None,None,None,38,32.6064,57.987744,77.82199999999999,90.22656,104.57947999999999,123.60966400000004,164.24527999999998,92.14175999999999,27.91926118521801
-86.9155,40.461,429,1400,863,174770,None,None,None,None,None,None,None,None,None,None,None,None,39,15.136,15.136,15.136,15.784,16.972,18.16,18.16,16.176,1.1908368098494053
-86.9155,40.461,429,1400,863,175450,None,None,None,None,None,None,None,None,None,None,None,None,40,6.128,6.128,6.144,7.16,8.44,8.44,8.8,7.1684,1.02746904576245
-86.9155,40.461,262,950,None,None,None,None,None,None,None,None,None,None,None,None,None,None,32,25.04864,37.609632,50.73596,61.12688,69.61008,74.478272,102.49759999999999,59.34201,15.356875577535295
-86.9155,40.461,30,850,863,175450,429,66936,262,66486,None,None,None,None,None,None,None,None,50,9.504,9.504,9.776,11.056,11.648,14.36,32.922399999999996,11.387968,3.428586132238185
-86.9155,40.461,262,950,863,175450,None,None,None,None,None,None,None,None,None,None,None,None,40,0.11407999999999999,2.178144,3.30432,19.529759999999996,20.86968,22.356671999999996,23.40224,14.633092,8.359771848820754
-86.9155,40.461,45,9820,None,None,None,None,None,None,None,None,None,None,None,None,None,None,41,1.5038399999999998,6.31024,15.742719999999998,22.972959999999997,29.555359999999997,34.864799999999995,53.76832,22.482735609756094,11.602951310738405
-86.9155,40.461,45,9820,863,174770,177,850,None,None,None,None,None,None,None,None,None,None,219,2.8648,3.656,6.408,18.12,25.52,31.56038400000001,52.117599999999996,18.1853399086758,11.635247402494961
-86.9155,40.461,177,850,863,174770,429,66936,169,66486,None,None,None,None,None,None,None,None,311,3.376,5.328,6.152,7.8,9.328,11.072,26.064,9.00838585209003,4.687202642297494
