grid_lat,grid_lon,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nr_scell1_cid,nr_scell1_freq,nr_scell2_cid,nr_scell2_freq,nr_scell3_cid,nr_scell3_freq,thput_sample_num,thput_0,thput_10,thput_25,thput_50,thput_75,thput_90,thput_100,thput_avg,thput_std
-86.9105,40.4685,328,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12,102.256,102.256,102.256,102.256,102.256,156.13360000000003,162.12,112.23333333333335,22.309995567507904
-86.9105,40.4685,329,1075,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11,92.336,92.336,92.336,92.336,92.336,92.336,102.256,93.23781818181818,2.8517994898973025
-86.9105,40.4685,329,1075,328,648672,328,66586,None,None,None,None,None,None,None,None,None,None,106,3.76,79.84,82.44,234.17987999999997,251.17144000000002,260.456,300.53792,189.9717683018868,76.0946776922086
-86.9105,40.4685,329,1075,None,None,328,56244,328,56442,328,56640,None,None,None,None,None,None,78,5.497919999999999,9.46192,12.01816,15.872,18.256,19.519776,28.16256,15.337792820512822,4.293259617422945
-86.9105,40.4685,192,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,29,9.976,9.976,9.976,133.55264,150.73408,161.683264,222.16,91.15071999999999,70.30705992325163
-86.9105,40.4685,329,1075,None,None,328,66836,328,66586,329,67086,None,None,None,None,None,None,24,3.896,5.463200000000001,9.12,9.12,63.376,63.376,63.376,33.334333333333326,27.681751580338187
-86.9105,40.4685,328,5230,None,None,329,67086,328,66836,329,1075,None,None,None,None,None,None,44,20.368,20.368,43.333999999999996,54.072,58.708,63.088,63.088,47.794000000000004,15.622395777158568
-86.91,40.4685,328,1300,None,None,None,None,None,None,None,None,None,None,None,None,None,None,19,42.560399999999994,50.142016,59.02944,64.376,70.78016,82.35393599999998,102.35552,65.85541894736842,14.165184401517275
-86.91,40.4685,192,1550,329,177150,192,55344,None,None,None,None,None,None,None,None,None,None,21,15.53792,37.913599999999995,40.312,54.645759999999996,66.64416,78.62432,83.09312,55.008605714285714,16.75659631910643
-86.91,40.4685,329,1550,None,None,None,None,None,None,None,None,None,None,None,None,None,None,27,0.0,95.616,95.616,97.456,101.24,101.24,101.24,94.28622222222221,18.63369600389123
-86.91,40.4685,329,1075,None,None,328,55344,328,55542,328,55740,None,None,None,None,None,None,21,35.23392,40.76416,45.56192,64.47072,72.02144,79.94239999999999,99.64287999999999,60.85718857142859,16.658566240991675
-86.91,40.4685,329,1075,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,192.904,192.904,192.904,192.904,192.904,210.696,210.696,197.00984615384613,7.496215187024551
-86.91,40.4685,329,1075,328,648672,328,67086,None,None,None,None,None,None,None,None,None,None,11,155.048,155.048,182.872,210.696,210.696,210.696,210.696,195.51927272727272,24.783491855708778
-86.91,40.4685,329,1075,328,648672,328,66586,None,None,None,None,None,None,None,None,None,None,118,42.448,75.536,100.56,224.296,252.848,259.5168,327.72303999999997,181.38823186440678,85.24920889362365
-86.91,40.4685,329,1075,None,None,328,56244,328,56442,328,56640,None,None,None,None,None,None,77,7.127999999999999,15.408,17.296,18.176,23.497279999999996,26.040192,30.25472,19.71634701298701,4.730643692684456
-86.91,40.4685,328,5230,None,None,328,66836,329,67086,329,1075,None,None,None,None,None,None,60,78.59168,116.25977599999999,127.72279999999998,136.86288,146.98176,161.33244799999997,191.38111999999998,137.0404426666667,18.947902245667002
-86.91,40.4685,329,1075,None,None,328,66836,328,66586,329,67086,None,None,None,None,None,None,25,85.992,85.992,87.464,87.464,107.312,107.312,107.312,95.10880000000002,9.978358149515378
-86.91,40.4685,328,5230,None,None,329,67086,328,66836,329,1075,None,None,None,None,None,None,55,25.176,25.176,31.296,37.464,54.072,70.536,70.536,44.96116363636363,15.126795772900532
-86.9095,40.4685,328,1300,None,None,None,None,None,None,None,None,None,None,None,None,None,None,20,43.28,65.11904,72.47312,85.0736,102.37656,120.512544,163.33311999999998,90.793328,26.57703326670936
-86.9095,40.4685,192,1550,329,177150,192,55344,None,None,None,None,None,None,None,None,None,None,19,4.48896,23.91872,43.515519999999995,55.60832,61.170399999999994,64.354368,68.17376,49.64200421052631,16.918234010265007
-86.9095,40.4685,329,1550,329,177150,None,None,None,None,None,None,None,None,None,None,None,None,4,46.447359999999996,53.987967999999995,65.29888,77.26175999999998,84.95543999999998,88.581792,90.99936,72.99256,16.80660299706041
-86.9095,40.4685,329,1550,None,None,None,None,None,None,None,None,None,None,None,None,None,None,26,101.24,102.136,102.136,111.304,111.304,166.208,166.208,115.45046153846155,22.060986771344652
-86.9095,40.4685,329,1075,None,None,328,55344,328,55542,328,55740,None,None,None,None,None,None,21,37.36192,46.78848,49.44096,59.032959999999996,68.81663999999999,73.47775999999999,94.75199999999998,59.37439999999999,13.219932246736542
-86.9095,40.4685,329,1075,328,648672,328,67086,None,None,None,None,None,None,None,None,None,None,23,137.944,137.944,137.944,155.048,212.052,269.056,269.056,177.3526956521739,54.95845278060334
-86.9095,40.4685,329,1075,328,648672,328,66586,None,None,None,None,None,None,None,None,None,None,120,22.32736,87.312,110.016,192.968,286.568,304.608,316.96,191.194984,90.08967770830935
-86.9095,40.4685,329,1075,None,None,328,56244,328,56442,328,56640,None,None,None,None,None,None,69,11.14208,13.594047999999999,17.8,19.39488,21.369600000000002,26.19456,32.322559999999996,19.55183768115942,4.570603317978215
-86.9095,40.4685,328,5230,None,None,328,66836,329,67086,329,1075,None,None,None,None,None,None,70,90.39232,118.194816,130.49928,144.44383999999997,157.80496,165.10412799999997,207.04608,143.3886697142857,21.225697143794285
-86.9095,40.4685,329,1075,None,None,328,66836,328,66586,329,67086,None,None,None,None,None,None,13,77.896,77.896,77.896,77.896,85.992,85.992,85.992,81.00984615384615,3.9387384518035704
-86.9095,40.4685,328,5230,None,None,329,67086,328,66836,329,1075,None,None,None,None,None,None,33,25.176,37.376,37.376,38.28,51.72,75.872,75.872,45.117090909090905,15.383463243215811
-86.9095,40.4685,328,1050,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18,59.248,59.248,59.248,59.248,75.186,75.872,75.872,65.40799999999999,7.760565844203774
-86.909,40.4685,328,1300,None,None,None,None,None,None,None,None,None,None,None,None,None,None,17,95.69312,118.06591999999999,121.52896,138.70656,152.69472,164.95020799999998,208.72831999999997,141.2325082352941,24.68327703433719
-86.909,40.4685,329,1550,329,177150,None,None,None,None,None,None,None,None,None,None,None,None,23,30.84064,46.32415999999999,50.68,50.68,51.576,54.416576,62.464639999999996,50.3476,5.531143809904373
-86.909,40.4685,329,1550,None,None,None,None,None,None,None,None,None,None,None,None,None,None,27,68.03712,150.424,150.424,166.208,171.29072000000002,197.08665600000003,226.71071999999998,164.1627259259259,29.860386534952863
-86.909,40.4685,329,1075,None,None,328,55344,328,55542,328,55740,None,None,None,None,None,None,20,46.89344,61.204767999999994,77.7144,90.0304,100.41879999999999,115.640032,132.38848,88.404688,21.703512028667067
-86.909,40.4685,329,1075,328,648672,328,67086,None,None,None,None,None,None,None,None,None,None,22,269.056,269.056,276.352,276.352,298.84,298.84,298.84,284.9156363636363,12.985779685855862
-86.909,40.4685,329,1075,328,648672,328,66586,None,None,None,None,None,None,None,None,None,None,136,3.24992,25.563039999999997,119.13,285.432,362.208,396.92,433.384,229.40532352941176,139.7872345024596
-86.909,40.4685,329,1075,None,None,328,56244,328,56442,328,56640,None,None,None,None,None,None,49,10.465599999999998,12.693312,21.127760000000002,23.20288,25.48896,27.016,28.90496,22.121167346938773,4.997415249880059
-86.909,40.4685,328,5230,None,None,328,66836,329,67086,329,1075,None,None,None,None,None,None,59,76.53696,137.61952,158.47632,175.59519999999998,190.68720000000002,209.44652799999997,276.52224,173.98987118644067,34.489590094852865
-86.909,40.4685,328,1050,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18,73.128,73.128,73.128,82.952,82.952,82.952,82.952,78.58577777777776,4.88158484687954
-86.909,40.4685,328,1050,329,177150,None,None,None,None,None,None,None,None,None,None,None,None,5,51.776,51.776,51.776,51.776,51.776,51.776,51.776,51.775999999999996,7.105427357601002e-15
-86.909,40.4685,328,5230,None,None,329,67086,328,66836,329,1075,None,None,None,None,None,None,26,51.72,51.72,74.68,74.68,76.52,76.52,76.52,70.08923076923078,10.093545890273312
-86.9085,40.4685,328,1300,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18,87.60799999999999,91.50095999999999,104.98584,108.99408,127.52967999999998,136.658624,170.49504,115.08933333333331,20.769222567884217
-86.9085,40.4685,329,1550,329,177150,None,None,None,None,None,None,None,None,None,None,None,None,20,47.064,47.064,47.064,47.72,47.72,48.016000000000005,50.68,47.75359999999999,1.0233110182148923
-86.9085,40.4685,329,1550,None,None,None,None,None,None,None,None,None,None,None,None,None,None,33,149.304,161.84,166.67615999999998,182.56351999999998,201.38079999999997,212.57132799999997,237.28191999999999,184.79272727272723,21.953166880307126
-86.9085,40.4685,329,1075,None,None,328,55344,328,55542,328,55740,None,None,None,None,None,None,21,72.6736,78.69087999999999,82.872,103.85503999999999,111.07072,125.72095999999999,129.5664,101.87224380952382,16.538069989755233
-86.9085,40.4685,329,1075,328,648672,328,67086,None,None,None,None,None,None,None,None,None,None,22,265.328,265.328,265.328,268.064,268.064,276.352,276.352,268.3272727272728,3.9777555364096986
-86.9085,40.4685,329,1075,328,648672,328,66586,None,None,None,None,None,None,None,None,None,None,131,3.48992,23.59712,33.318079999999995,302.888,360.664,376.0,433.384,228.48992977099235,145.26266907650026
-86.9085,40.4685,329,1075,None,None,328,56244,328,56442,328,56640,None,None,None,None,None,None,47,12.090879999999999,18.792,19.807359999999996,23.272,24.447519999999997,26.35904,28.095039999999997,22.72635914893617,3.212646958543308
-86.9085,40.4685,328,5230,None,None,328,66836,329,67086,329,1075,None,None,None,None,None,None,51,98.75327999999999,148.72735999999998,162.32783999999998,172.05632,189.49696,194.94176,208.60416,171.54609098039214,21.989236434400663
-86.9085,40.4685,329,1550,328,648672,None,None,None,None,None,None,None,None,None,None,None,None,13,177.888,177.888,177.888,213.44,213.44,213.44,213.44,202.50092307692304,16.40861538461538
-86.9085,40.4685,328,1050,329,177150,None,None,None,None,None,None,None,None,None,None,None,None,22,51.776,51.776,68.216,68.216,78.32,78.32,78.32,69.0723636363636,10.348786202631132
-86.9085,40.4685,328,5230,None,None,329,67086,328,66836,329,1075,None,None,None,None,None,None,25,51.2,51.2,51.2,52.56,52.56,53.44,53.44,52.102399999999996,0.853422661991113
-86.908,40.4685,328,1300,None,None,None,None,None,None,None,None,None,None,None,None,None,None,17,59.23327999999999,75.540864,92.45343999999999,102.74912,123.05504,136.6016,151.53439999999998,105.28030117647057,23.932504505880175
-86.908,40.4685,329,1550,329,177150,None,None,None,None,None,None,None,None,None,None,None,None,22,44.168,44.168,44.168,47.064,51.824,51.824,51.824,47.911272727272724,3.659675819992532
-86.908,40.4685,329,1550,None,None,None,None,None,None,None,None,None,None,None,None,None,None,27,123.2032,141.05056,152.31135999999998,157.62912,171.01984,194.193344,201.55071999999998,161.77397333333334,19.3179759077371
-86.908,40.4685,329,1075,None,None,328,55344,328,55542,328,55740,None,None,None,None,None,None,22,52.89824,76.41408,81.07856,96.22352000000001,101.56087999999998,108.907264,124.11744,92.11886545454546,15.334928857696887
-86.908,40.4685,329,1075,328,648672,328,67086,None,None,None,None,None,None,None,None,None,None,22,10.064,10.064,10.064,78.664,78.664,249.12400000000042,268.064,79.54581818181822,81.25371396470351
-86.908,40.4685,329,1075,328,648672,328,66586,None,None,None,None,None,None,None,None,None,None,128,2.528,27.029824,117.81696,226.624,293.072,328.3696,394.38079999999997,204.43379562500002,113.12931955816971
-86.908,40.4685,329,1075,None,None,328,56244,328,56442,328,56640,None,None,None,None,None,None,49,8.65536,11.995968000000001,12.176,17.6528,19.904,20.9488,24.679039999999997,16.711529795918366,4.11966994338361
-86.908,40.4685,328,5230,None,None,328,66836,329,67086,329,1075,None,None,None,None,None,None,47,5.06,5.252351999999999,79.1634,164.51391999999998,180.9048,191.12767999999997,243.96063999999998,128.5102978723404,73.19976688769614
-86.908,40.4685,329,1550,328,648672,None,None,None,None,None,None,None,None,None,None,None,None,23,149.288,149.288,149.288,155.552,166.72,177.888,177.888,158.3829565217392,11.870069760896284
-86.908,40.4685,328,1050,329,177150,None,None,None,None,None,None,None,None,None,None,None,None,22,51.752,51.752,51.752,59.024,59.024,68.216,68.216,57.389818181818164,6.060449995566361
-86.908,40.4685,328,5230,None,None,329,67086,328,66836,329,1075,None,None,None,None,None,None,15,49.656,49.656,49.656,49.656,53.44,53.44,53.44,51.16959999999998,1.8537738373383084
-86.908,40.4685,328,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10,49.656,77.2176,80.28,80.28,80.28,80.28,80.28,77.21759999999999,9.1872
-86.9075,40.4685,328,1300,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18,61.41408,71.15945599999999,75.22815999999999,89.79792,106.61616,110.99260799999999,121.09664,90.79248000000001,17.294949010395428
-86.9075,40.4685,329,1550,329,177150,None,None,None,None,None,None,None,None,None,None,None,None,21,44.168,44.36,44.36,44.36,54.856,54.856,54.856,49.34895238095238,5.250915842803865
-86.9075,40.4685,329,1550,None,None,None,None,None,None,None,None,None,None,None,None,None,None,26,15.48016,49.173519999999996,95.98928,132.81216,167.83527999999998,194.03727999999998,209.63647999999998,127.76796307692308,54.69230028701626
-86.9075,40.4685,329,1075,None,None,328,55344,328,55542,328,55740,None,None,None,None,None,None,20,65.56895999999999,73.29807999999998,80.40632,86.81648,97.50824,115.75334400000001,122.81568,90.13577599999999,16.497347996321835
-86.9075,40.4685,329,1075,328,648672,328,67086,None,None,None,None,None,None,None,None,None,None,21,10.064,37.256,37.256,37.256,44.592,44.592,44.592,37.81028571428571,9.65280592387942
-86.9075,40.4685,329,1075,328,648672,328,66586,None,None,None,None,None,None,None,None,None,None,126,0.10336,25.497439999999997,102.91008,278.65584,339.768,362.2,547.8242399999999,230.94851174603176,133.58277893684902
-86.9075,40.4685,329,1075,None,None,328,56244,328,56442,328,56640,None,None,None,None,None,None,49,7.3248,11.396224,16.44672,17.904,18.656,19.388416,21.175039999999996,16.692192653061223,3.301549416955482
-86.9075,40.4685,328,5230,None,None,328,66836,329,67086,329,1075,None,None,None,None,None,None,48,62.473119999999994,142.896608,161.31056,173.62096000000003,189.62207999999998,201.375424,221.85023999999999,172.344055,27.182057186760325
-86.9075,40.4685,329,1550,328,648672,None,None,None,None,None,None,None,None,None,None,None,None,21,112.336,112.336,112.336,151.272,151.272,155.552,155.552,139.10857142857137,18.99677840500087
-86.9075,40.4685,328,1050,329,177150,None,None,None,None,None,None,None,None,None,None,None,None,22,59.024,72.088,72.088,72.088,76.896,76.896,76.896,73.08581818181817,5.002729833313406
-86.9075,40.4685,328,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4,80.28,84.1584,89.976,93.208,93.208,93.208,93.208,89.976,5.597988210062611
-86.9075,40.4685,329,1075,None,None,None,None,None,None,None,None,None,None,None,None,None,None,19,92.728,93.208,93.208,103.904,103.904,103.904,103.904,98.8122105263158,5.3682214204368055
-86.9075,40.4685,329,1075,192,648672,328,67086,None,None,None,None,None,None,None,None,None,None,3,92.728,92.728,92.728,92.728,92.728,92.728,92.728,92.728,0.0
-86.906,40.437,313,5230,None,None,313,66836,313,67086,313,1075,None,None,None,None,None,None,54,5.96,5.96,7.256,8.064,9.608,16.808,16.808,9.257481481481479,3.572277480516486
-86.906,40.437,313,5230,None,None,313,66586,313,67086,313,1075,None,None,None,None,None,None,29,11.672,13.36,13.36,13.808,13.808,22.504,22.504,15.605241379310348,3.925173939964625
-86.906,40.437,193,5230,193,648672,None,None,None,None,None,None,None,None,None,None,None,None,21,5.4,5.4,5.4,6.04,6.04,9.792,9.792,6.362666666666668,1.4295074520811548
-86.906,40.437,324,5230,193,648672,None,None,None,None,None,None,None,None,None,None,None,None,14,9.792,9.792,9.792,11.396,13.0,13.0,13.0,11.396,1.6039999999999999
-86.906,40.437,313,5230,193,177150,313,66586,313,67086,313,1075,None,None,None,None,None,None,34,7.944,7.944,10.688,10.688,10.992,12.408,12.408,10.43529411764706,1.502347173972071
-86.906,40.437,313,5230,281,648672,313,67086,313,66836,313,1075,None,None,None,None,None,None,36,3.82272,4.9928,5.5488,6.896,8.9948,11.30368,18.90176,8.011377777777778,3.440012042930398
-86.906,40.437,313,5230,193,648672,313,66836,313,66586,313,1075,None,None,None,None,None,None,33,6.52,7.2,7.2,8.216,9.368,9.368,12.512,8.336,1.1605958762113486
-86.906,40.437,313,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,35,5.25664,7.650944,10.10688,12.17184,15.25696,17.798144,20.5248,12.57820342857143,3.701005053838324
-86.906,40.4375,313,5230,None,None,313,66836,313,67086,313,1075,None,None,None,None,None,None,2,9.608,9.608,9.608,9.608,9.608,9.608,9.608,9.608,0.0
-86.906,40.4375,313,5230,None,None,313,66586,313,67086,313,1075,None,None,None,None,None,None,32,11.672,11.672,20.57,23.536,25.824,31.195200000000014,31.792,22.317,6.622595790171706
-86.906,40.4375,193,5230,193,648672,None,None,None,None,None,None,None,None,None,None,None,None,37,3.224,3.224,3.224,4.408,4.728,5.376,5.4,4.359567567567567,0.7650482599347692
-86.906,40.4375,313,5230,193,177150,313,66586,313,67086,313,1075,None,None,None,None,None,None,33,7.944,15.168,15.168,18.904,25.448,25.448,25.448,19.260848484848484,5.03140659964811
-86.906,40.4375,313,5230,281,648672,313,67086,313,66836,313,1075,None,None,None,None,None,None,39,3.5116799999999997,5.142399999999999,6.6345600000000005,9.38816,13.55424,15.192384,22.83968,10.073255384615386,4.461686353252457
-86.906,40.4375,313,5230,193,648672,313,66836,313,66586,313,1075,None,None,None,None,None,None,36,6.52,6.52,9.046,9.888,11.928,16.312,16.312,10.68333333333333,3.199572401986797
-86.906,40.4375,313,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,37,6.844479999999999,9.545216,14.579519999999999,20.247359999999997,24.017919999999997,31.86656,49.926719999999996,21.144994594594596,9.589976946734007
-86.906,40.4365,313,5230,None,None,313,66836,313,67086,313,1075,None,None,None,None,None,None,45,7.256,24.136,24.136,26.416,27.52,34.8,34.8,26.288533333333326,7.057218821414945
-86.906,40.4365,313,5230,None,None,313,66586,313,67086,313,1075,None,None,None,None,None,None,14,22.504,22.504,39.456,39.456,39.456,39.456,81.776,38.84628571428572,13.752632970913355
-86.906,40.4365,324,5230,193,648672,None,None,None,None,None,None,None,None,None,None,None,None,4,10.608,11.3256,12.402000000000001,13.0,13.0,13.0,13.0,12.402000000000001,1.0357663829261883
-86.906,40.4365,32,1075,None,None,None,None,None,None,None,None,None,None,None,None,None,None,33,4.632,4.632,4.632,6.056,10.608,13.257600000000002,13.92,7.819151515151515,3.263883503205607
-86.906,40.4365,313,5230,193,177150,313,66586,313,67086,313,1075,None,None,None,None,None,None,41,12.408,16.912,16.912,22.712,30.008,50.744,50.744,28.76721951219512,13.687882345277368
-86.906,40.4365,313,5230,281,648672,313,67086,313,66836,313,1075,None,None,None,None,None,None,40,2.07104,6.506976000000001,9.561039999999998,23.1864,41.81392,46.285728,55.18944,25.253719999999998,16.137098730297215
-86.906,40.4365,313,5230,193,648672,313,66836,313,66586,313,1075,None,None,None,None,None,None,36,12.512,12.512,14.702,29.016,33.464,33.464,33.464,23.484222222222222,8.880909960606235
-86.906,40.4365,313,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,44,10.39904,17.437599999999996,24.66388,33.61024,51.08368,62.343391999999994,90.66399999999999,38.86121818181818,18.901164848497285
-86.906,40.436,313,5230,None,None,313,66836,313,67086,313,1075,None,None,None,None,None,None,1,26.416,26.416,26.416,26.416,26.416,26.416,26.416,26.416,0.0
-86.906,40.436,32,1075,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8,7.904,12.1152,13.92,13.92,13.92,13.92,13.92,13.168,1.989604985920572
-86.906,40.436,313,5230,193,177150,313,66586,313,67086,313,1075,None,None,None,None,None,None,5,18.392,20.12,22.712,22.712,22.712,22.712,22.712,21.848,1.7280000000000002
-86.906,40.436,313,5230,193,648672,313,66836,313,66586,313,1075,None,None,None,None,None,None,9,10.512,10.512,10.512,10.512,15.432,15.432,15.432,12.152000000000001,2.3193102422918757
-86.906,40.436,313,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3,20.048,20.048,20.048,20.048,20.048,20.048,20.048,20.048,0.0
-86.9055,40.436,313,5230,None,None,313,66836,313,67086,313,1075,None,None,None,None,None,None,41,12.352,12.352,12.352,14.976,17.032,19.416,19.416,15.798243902439022,2.5754021498000124
-86.9055,40.436,313,5230,None,None,313,66586,313,67086,313,1075,None,None,None,None,None,None,31,18.344,18.344,18.344,22.912,25.528,28.36,28.36,22.500387096774197,3.5198251209987896
-86.9055,40.436,32,1075,None,None,None,None,None,None,None,None,None,None,None,None,None,None,30,3.92,3.92,3.92,4.16,7.904,7.904,7.904,5.1952,1.776159272137496
-86.9055,40.436,313,5230,193,177150,313,66586,313,67086,313,1075,None,None,None,None,None,None,36,8.888,8.888,8.888,9.248,16.892,18.392,18.392,12.82311111111111,4.25224344563992
-86.9055,40.436,313,5230,281,648672,313,67086,313,66836,313,1075,None,None,None,None,None,None,43,0.0,5.5127679999999994,7.108639999999999,11.34048,18.4976,24.81401600000001,31.27488,13.159233488372093,7.602378156863653
-86.9055,40.436,313,5230,193,648672,313,66836,313,66586,313,1075,None,None,None,None,None,None,30,7.544,7.544,7.544,9.144,10.512,13.84,13.84,9.621333333333332,2.147741345900127
-86.9055,40.436,313,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,38,0.0,0.0,7.008,11.968,18.4,18.4,20.048,10.547789473684212,6.350222669771404
-86.9055,40.4355,313,5230,None,None,313,66836,313,67086,313,1075,None,None,None,None,None,None,56,19.416,27.648,33.888,45.488,48.624,55.28,66.656,42.686142857142855,11.28832954779368
-86.9055,40.4355,313,5230,None,None,313,66586,313,67086,313,1075,None,None,None,None,None,None,35,15.168,15.168,15.168,26.64,35.952,35.952,44.336,26.40137142857143,8.450364060071914
-86.9055,40.4355,32,1075,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50,0.0,0.0,0.0,0.0,3.208,3.368,3.368,1.3825600000000002,1.6255257384612523
-86.9055,40.4355,313,5230,193,177150,313,66586,313,67086,313,1075,None,None,None,None,None,None,44,0.0,0.0,0.0,12.568,16.392,18.072,18.072,8.081272727272726,7.9459887546645955
-86.9055,40.4355,313,5230,281,648672,313,67086,313,66836,313,1075,None,None,None,None,None,None,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-86.9055,40.4355,313,5230,193,648672,313,66836,313,66586,313,1075,None,None,None,None,None,None,39,0.0,10.728,10.728,11.696,17.7,21.56,21.56,13.682256410256409,5.384217452451138
-86.9055,40.4355,313,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-86.9055,40.435,313,5230,None,None,313,66836,313,67086,313,1075,None,None,None,None,None,None,105,59.072,61.224,66.656,86.384,94.264,105.07360000000011,110.408,82.26308571428571,16.21130027281927
-86.9055,40.435,325,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9,69.456,69.456,69.456,73.904,73.904,73.904,73.904,71.92711111111112,2.2102289697597888
-86.9055,40.435,324,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,31,30.072,30.072,69.048,69.048,81.496,81.496,81.496,66.30296774193546,18.44661950931769
-86.9055,40.435,313,5230,None,None,313,66586,313,67086,313,1075,None,None,None,None,None,None,13,30.072,30.072,30.072,44.336,44.336,44.336,44.336,39.94707692307692,6.583384615384615
-86.9055,40.435,32,1075,None,None,None,None,None,None,None,None,None,None,None,None,None,None,117,0.0,0.0,4.144,6.68,6.832,7.016,9.44,5.2719999999999985,2.861419455295797
-86.9055,40.435,313,5230,193,177150,313,66586,313,67086,313,1075,None,None,None,None,None,None,91,0.0,0.0,0.0,9.072,12.6,16.384,18.336,7.282813186813188,6.500983675207976
-86.9055,40.435,313,5230,281,648672,313,67086,313,66836,313,1075,None,None,None,None,None,None,100,0.0,0.008,6.14134,23.888,39.824,60.20400000000003,63.84,26.3859928,21.906044879041318
-86.9055,40.435,313,5230,193,648672,313,66836,313,66586,313,1075,None,None,None,None,None,None,98,0.0,0.0,0.0,3.904,50.624,63.06239999999999,64.72,27.126612244897952,27.50083252826367
-86.9055,40.435,313,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,103,0.0,0.008,6.56,64.664,82.47744,108.78638399999998,162.58783999999997,60.03180504854369,41.9229162436659
-86.9055,40.4345,313,5230,None,None,313,66836,313,67086,313,1075,None,None,None,None,None,None,38,36.712,36.712,58.256,58.256,83.2,89.984,89.984,66.39726315789474,20.477207069124457
-86.9055,40.4345,325,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,73,27.672,32.24,35.192,42.68,51.152,64.16,69.456,44.561205479452056,13.170926665643186
-86.9055,40.4345,32,1075,None,None,None,None,None,None,None,None,None,None,None,None,None,None,48,0.22976,1.824,3.008,3.432,4.872,6.188000000000001,21.481279999999998,4.105486666666667,3.0872673393292143
-86.9055,40.4345,15,1550,347,648672,None,None,None,None,None,None,None,None,None,None,None,None,19,3.1119999999999997,3.709632,4.7424,6.191999999999999,10.522079999999999,12.821055999999999,13.0848,7.527444210526316,3.414106634609929
-86.9055,40.4345,324,5230,347,648672,None,None,None,None,None,None,None,None,None,None,None,None,36,0.0,0.05984,5.03384,5.393599999999999,11.900319999999999,12.838719999999999,13.478399999999999,7.150764444444444,4.451392622177946
-86.9055,40.4345,313,5230,193,177150,313,66586,313,67086,313,1075,None,None,None,None,None,None,44,13.768,13.768,16.416,17.12,18.336,18.592,18.592,16.86145454545455,1.827017259391848
-86.9055,40.4345,313,5230,281,648672,313,67086,313,66836,313,1075,None,None,None,None,None,None,45,26.28,26.28,34.8,37.936,39.24,45.568,45.568,36.77777777777778,6.41771191101934
-86.9055,40.4345,313,5230,193,648672,313,66836,313,66586,313,1075,None,None,None,None,None,None,41,23.088,23.088,41.704,50.328,50.624,64.832,64.832,46.468682926829274,14.118946023053688
-86.9055,40.4345,313,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,36,0.0,0.0,0.0,0.0,0.0,23.88,23.88,3.98,8.899550550449161
-86.9055,40.434,313,5230,None,None,313,66836,313,67086,313,1075,None,None,None,None,None,None,32,36.256,36.256,36.256,36.88,38.976,38.976,38.976,37.33475,1.1351847591912065
-86.9055,40.434,325,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,33,19.896,19.896,19.896,21.24,21.544,26.446400000000004,27.672,21.74521212121212,2.297830224991259
-86.9055,40.434,32,1075,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,4.8624,5.1841919999999995,5.76512,6.941119999999999,10.196480000000001,11.961152,14.714879999999999,8.216246153846154,3.019167995013854
-86.9055,40.434,324,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,29,2.9644799999999996,3.543616,4.11872,5.26784,7.389759999999999,9.291328,11.005119999999998,5.951688275862068,2.1939592392122087
-86.9055,40.434,15,1550,347,648672,None,None,None,None,None,None,None,None,None,None,None,None,42,2.8278399999999997,3.925728,5.083119999999999,7.28848,9.910559999999998,11.634176,14.595199999999998,7.690773333333333,3.002707871221976
-86.9055,40.434,313,5230,193,177150,313,66586,313,67086,313,1075,None,None,None,None,None,None,42,10.384,10.384,11.168,11.632,15.424,16.3168,16.416,12.696761904761903,2.3316546731322005
