grid_lat,grid_lon,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nr_scell1_cid,nr_scell1_freq,nr_scell2_cid,nr_scell2_freq,nr_scell3_cid,nr_scell3_freq,thput_sample_num,thput_0,thput_10,thput_25,thput_50,thput_75,thput_90,thput_100,thput_avg,thput_std
-86.902,40.4685,453,1200,452,125290,339,1001,None,None,None,None,None,None,None,None,None,None,132,0.23104,20.101376000000005,33.58888,43.31024,49.99328,66.52944000000001,133.99231999999998,42.60175939393939,18.70553168139792
-86.902,40.4685,453,1200,452,125290,None,None,None,None,None,None,None,None,None,None,None,None,26,0.9471999999999999,1.184,13.249839999999997,34.903,47.80664,57.291039999999995,65.10368,31.852273846153842,20.932040346003813
-86.902,40.4685,453,1200,382,125290,339,1001,None,None,None,None,None,None,None,None,None,None,6,50.84128,58.11808,67.31496,73.8152,84.51664,102.95151999999999,118.06591999999999,78.29493333333333,20.952845413956442
-86.902,40.4685,339,1001,382,126270,453,66736,None,None,None,None,None,None,None,None,None,None,38,4.118399999999999,7.301696,14.636,32.0304,38.541199999999996,41.96262399999999,50.50272,27.48575157894737,13.587687934811566
-86.902,40.4685,339,1001,436,125290,453,66736,None,None,None,None,None,None,None,None,None,None,72,0.008,0.776,7.512,16.79824,30.9196,42.909824,99.87296,20.79433333333333,20.00436794005416
-86.902,40.4685,453,1200,71,125290,339,1001,None,None,None,None,None,None,None,None,None,None,53,0.11615999999999999,11.968,21.848,38.3664,44.719680000000004,52.901696,60.90112,33.661690566037734,15.877056658978123
-86.902,40.4685,339,1001,71,126270,453,66736,None,None,None,None,None,None,None,None,None,None,8,41.04671999999999,43.769439999999996,45.049839999999996,46.04416,49.028639999999996,53.79801599999999,58.62879999999999,47.70556,5.001615653046522
-86.9015,40.4685,453,1200,None,None,339,1001,None,None,None,None,None,None,None,None,None,None,188,2.7491199999999996,15.676319999999999,20.22592,29.48176,40.097759999999994,51.726656,73.65888,31.497599148936164,14.15335752532808
-86.9015,40.4685,339,1001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,246,1.3193599999999999,3.9331199999999997,6.912,9.456,13.54104,17.0384,21.121599999999997,10.067283252032519,4.661127201947066
-86.9015,40.4685,339,1001,452,125290,453,66736,None,None,None,None,None,None,None,None,None,None,221,0.9471999999999999,15.60224,29.6528,45.176,64.26464,71.36,87.71712000000001,45.37105882352941,20.67347565621636
-86.9015,40.4685,453,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,229,5.848,9.328,20.48,29.456,41.10719999999999,51.68416,72.2304,30.52604611353712,15.034079133690303
-86.9015,40.4685,339,1001,382,125290,453,66736,None,None,None,None,None,None,None,None,None,None,51,12.7792,18.449599999999997,24.00624,43.312639999999995,56.95744,67.8432,80.4016,42.22325960784313,18.67571475886033
-86.9015,40.4685,453,66736,382,125290,339,1001,None,None,None,None,None,None,None,None,None,None,1,25.117440000000002,25.117440000000002,25.117440000000002,25.117440000000002,25.117440000000002,25.117440000000002,25.117440000000002,25.117440000000002,0.0
-86.9015,40.4685,453,1200,382,125290,None,None,None,None,None,None,None,None,None,None,None,None,44,3.21056,11.405024,19.83488,31.052319999999998,41.848240000000004,50.065664000000005,66.10496,31.835469090909086,15.428300204316065
-86.9015,40.4685,453,1200,452,125290,339,1001,None,None,None,None,None,None,None,None,None,None,159,1.6121599999999998,12.897023999999998,24.656799999999997,37.47936,47.760000000000005,67.03276799999999,111.94528,38.7919879245283,20.161294770134347
-86.9015,40.4685,453,1200,452,125290,None,None,None,None,None,None,None,None,None,None,None,None,75,6.02976,24.231616,28.412799999999997,36.54432,43.862719999999996,50.95776000000001,66.2464,36.892902400000004,10.901317704107987
-86.9015,40.4685,339,1001,523,520110,453,66736,None,None,None,None,None,None,None,None,None,None,6,12.07232,12.66976,13.63144,16.7232,29.230159999999998,32.88672,33.040639999999996,20.759893333333334,8.816308038014299
-86.9015,40.4685,339,1001,None,None,453,66736,None,None,None,None,None,None,None,None,None,None,475,0.11615999999999999,10.232,17.142879999999998,27.496,39.192,44.008,66.2992,27.857397221052636,12.922080609837439
-86.9015,40.4685,339,1001,700,125290,453,66736,None,None,None,None,None,None,None,None,None,None,1,21.441599999999998,21.441599999999998,21.441599999999998,21.441599999999998,21.441599999999998,21.441599999999998,21.441599999999998,21.441599999999998,0.0
-86.9015,40.4685,453,1200,382,125290,339,1001,None,None,None,None,None,None,None,None,None,None,19,8.64416,33.296768,36.30047999999999,53.201280000000004,79.29232,87.392064,90.33632,55.863797894736834,23.5851138692237
-86.9015,40.4685,339,1001,382,126270,453,66736,None,None,None,None,None,None,None,None,None,None,16,7.470079999999999,9.33264,10.738719999999999,36.48672,46.67592,53.50928,61.693439999999995,32.360879999999995,18.218904341326347
-86.9015,40.4685,453,1200,382,126270,None,None,None,None,None,None,None,None,None,None,None,None,15,7.89664,8.265088,12.634239999999998,36.74176,41.901439999999994,46.131456,47.654399999999995,29.310314666666663,15.028142908960225
-86.9015,40.4685,453,1200,71,125290,339,1001,None,None,None,None,None,None,None,None,None,None,24,1.7209599999999998,13.654688000000002,22.41608,27.19728,37.39832,41.34767999999999,49.69312,28.143320000000003,11.397964129533541
-86.901,40.4685,453,1200,None,None,339,1001,None,None,None,None,None,None,None,None,None,None,136,3.9331199999999997,7.522399999999999,14.03824,23.341719999999995,42.89831999999999,50.6592,79.79136,27.63169294117647,16.764434221409733
-86.901,40.4685,339,1001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,250,0.83424,4.6291839999999995,6.896,8.97344,13.15144,16.971808,34.21984,10.11748224,5.041202886220686
-86.901,40.4685,339,1001,452,125290,453,66736,None,None,None,None,None,None,None,None,None,None,303,0.48575999999999997,18.968,26.370559999999998,35.23168,45.13248,60.29312,112.80896,37.81046178217821,17.666139153644302
-86.901,40.4685,453,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,209,4.18112,17.467008,22.4208,29.456,41.52192,49.844352,63.74367999999999,31.983728995215312,12.288837282745455
-86.901,40.4685,339,1001,None,None,453,66736,None,None,None,None,None,None,None,None,None,None,526,1.18976,10.01472,14.46312,20.09568,28.035919999999997,40.56,79.36608,22.432838326996198,11.831455028942132
-86.901,40.4685,453,66736,None,None,339,1001,None,None,None,None,None,None,None,None,None,None,1,50.28544,50.28544,50.28544,50.28544,50.28544,50.28544,50.28544,50.28544,0.0
-86.901,40.4685,339,1001,382,125290,453,66736,None,None,None,None,None,None,None,None,None,None,59,3.0732799999999996,8.580544000000002,20.62208,32.41088,48.73152,56.828928000000005,68.08384,33.970370169491524,17.80706540775599
-86.901,40.4685,453,1200,452,125290,339,1001,None,None,None,None,None,None,None,None,None,None,53,3.9072,7.97344,17.636799999999997,42.026559999999996,63.44,81.28883200000001,106.32864,42.599951698113195,26.6184348396544
-86.901,40.4685,453,1200,452,125290,None,None,None,None,None,None,None,None,None,None,None,None,86,11.948799999999999,23.71968,31.72032,43.41648,49.70352,53.50735999999999,63.904959999999996,40.29215255813953,12.067080479791615
-86.901,40.4685,339,1001,523,520110,453,66736,None,None,None,None,None,None,None,None,None,None,32,19.25056,27.829472,30.3296,34.41136,39.51688,42.194624,51.43168,34.67576,6.388500107662204
-86.901,40.4685,339,1001,700,125290,453,66736,None,None,None,None,None,None,None,None,None,None,29,2.85824,19.243136,23.27424,27.169599999999996,30.419839999999997,39.84678399999999,54.08127999999999,27.911699310344822,10.616602277157755
-86.901,40.4685,453,1200,382,125290,None,None,None,None,None,None,None,None,None,None,None,None,26,33.1888,34.47488,38.85816,43.48608,48.81128,56.19856,61.11072,44.320430769230775,7.891186902200027
-86.901,40.4685,453,1200,382,126270,None,None,None,None,None,None,None,None,None,None,None,None,16,3.32384,3.8859199999999996,4.70256,8.54464,12.76152,16.46656,18.387839999999997,9.35108,4.8569591341085
-86.901,40.4685,339,1001,71,126270,453,66736,None,None,None,None,None,None,None,None,None,None,13,5.97696,7.176576,7.842559999999999,11.07392,15.03392,15.845696,16.26944,11.572775384615385,3.6538856067155847
-86.901,40.4685,453,1200,71,125290,339,1001,None,None,None,None,None,None,None,None,None,None,43,0.00768,0.8480639999999999,2.536,8.776,16.0,30.312208000000027,56.09727999999999,12.929000930232556,13.542327844263875
-86.9005,40.4685,453,1200,None,None,339,1001,None,None,None,None,None,None,None,None,None,None,57,20.06752,29.700352000000002,33.85472,41.22624,45.88672,54.469888,64.74336,41.218119298245604,9.289338725240464
-86.9005,40.4685,339,1001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,274,0.49663999999999997,2.6219519999999994,4.65128,7.552199999999999,11.091919999999998,14.918432000000008,27.915839999999996,8.194939270072991,4.772005773550516
-86.9005,40.4685,339,1001,452,125290,453,66736,None,None,None,None,None,None,None,None,None,None,285,6.952,14.637696,20.45824,34.04576,46.05632,60.254208,107.73184,35.37008757894737,18.4791521597958
-86.9005,40.4685,453,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,233,2.91072,9.62976,12.32,17.896,30.997119999999995,43.645888,57.97056,22.546159999999997,12.98743323813635
-86.9005,40.4685,339,1001,None,None,453,66736,None,None,None,None,None,None,None,None,None,None,661,1.29056,10.064319999999999,15.304,20.056,29.648,38.5552,57.79712,22.733338456883512,10.846914282423574
-86.9005,40.4685,339,1001,382,125290,453,66736,None,None,None,None,None,None,None,None,None,None,72,3.08352,12.763584,24.97816,35.857600000000005,46.1708,57.681408,85.08576,36.321302222222215,16.737553738484657
-86.9005,40.4685,453,1200,452,125290,339,1001,None,None,None,None,None,None,None,None,None,None,31,4.244479999999999,9.82912,16.871039999999997,30.02656,38.452639999999995,49.535039999999995,80.96287999999998,31.237171612903218,18.870820874086323
-86.9005,40.4685,453,1200,452,125290,None,None,None,None,None,None,None,None,None,None,None,None,31,7.430719999999999,13.29504,20.02704,28.565759999999997,35.133759999999995,45.60768,72.18239999999999,29.514952258064515,14.487324131925659
-86.9005,40.4685,339,1001,523,520110,453,66736,None,None,None,None,None,None,None,None,None,None,38,10.60672,21.597792,25.1484,30.147679999999998,34.71424,38.254208,43.142399999999995,29.632993684210525,7.301284778087966
-86.9005,40.4685,339,1001,700,125290,453,66736,None,None,None,None,None,None,None,None,None,None,32,8.032639999999999,17.527168,20.116639999999997,24.94316,31.42656,38.869312,40.2688,25.806345,7.898975224000579
-86.9005,40.4685,453,1200,382,125290,None,None,None,None,None,None,None,None,None,None,None,None,28,21.59872,29.494591999999997,35.98584,40.67008,44.729519999999994,49.08921599999999,63.44448,40.76333714285714,9.084404920883
-86.9005,40.4685,339,1001,71,126270,453,66736,None,None,None,None,None,None,None,None,None,None,28,1.5910399999999998,2.8197439999999996,3.52008,4.660959999999999,7.330559999999999,10.644864,12.390719999999998,5.737302857142857,2.9914026024578897
-86.9005,40.4685,339,1001,436,125290,453,66736,None,None,None,None,None,None,None,None,None,None,153,0.11615999999999999,5.038464,10.425279999999999,17.97824,22.31552,29.958463999999996,39.19488,17.40098091503268,9.051810737108669
-86.9005,40.4685,453,66736,None,None,339,1001,None,None,None,None,None,None,None,None,None,None,1,15.9024,15.9024,15.9024,15.9024,15.9024,15.9024,15.9024,15.9024,0.0
-86.9,40.4685,453,1200,None,None,339,1001,None,None,None,None,None,None,None,None,None,None,38,6.20224,32.392799999999994,37.29352,39.851679999999995,44.422399999999996,47.554144,58.879039999999996,39.93301894736842,8.452069322986372
-86.9,40.4685,339,1001,None,None,453,66736,None,None,None,None,None,None,None,None,None,None,877,0.0,0.03657600000000051,10.330879999999999,19.870399999999997,29.99744,38.040639999999996,84.74335999999998,20.551049760547315,13.413858211266415
-86.9,40.4685,339,1001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,462,0.0,2.742528,4.5844,7.489599999999999,13.238879999999998,23.624,34.448,10.597394458874458,8.882083194099573
-86.9,40.4685,339,1001,452,125290,453,66736,None,None,None,None,None,None,None,None,None,None,513,0.0,8.7872,18.69344,35.39712,49.548159999999996,81.77312,137.60064,38.730374424951265,25.990798267583923
-86.9,40.4685,453,66736,452,125290,339,1001,None,None,None,None,None,None,None,None,None,None,2,7.6931199999999995,8.763808,10.36984,13.04656,15.723279999999999,17.329311999999998,18.4,13.04656,5.353439999999999
-86.9,40.4685,453,1200,452,125290,None,None,None,None,None,None,None,None,None,None,None,None,81,1.90784,8.0256,13.192319999999999,21.105919999999998,23.344,24.34304,78.06975999999999,19.38462024691358,11.379120680565741
-86.9,40.4685,453,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,423,0.06335999999999999,11.914623999999998,21.34864,28.421120000000002,36.54096,41.999488,59.279999999999994,28.35052709219858,11.35386016316646
-86.9,40.4685,453,66736,None,None,339,1001,None,None,None,None,None,None,None,None,None,None,1,14.468639999999999,14.468639999999999,14.468639999999999,14.468639999999999,14.468639999999999,14.468639999999999,14.468639999999999,14.468639999999999,0.0
-86.9,40.4685,339,1001,382,125290,453,66736,None,None,None,None,None,None,None,None,None,None,222,0.0,0.0,0.0,39.09264,59.944,77.952288,104.0928,37.13755819819821,30.215187596187278
-86.9,40.4685,453,1200,452,125290,339,1001,None,None,None,None,None,None,None,None,None,None,82,0.11615999999999999,7.078335999999999,15.798079999999999,34.209599999999995,54.99296,69.37523200000001,95.9904,36.682435121951215,24.32823440529383
-86.9,40.4685,339,1001,523,520110,453,66736,None,None,None,None,None,None,None,None,None,None,40,0.71328,1.1887999999999999,19.642239999999997,28.44928,32.36072,36.4024,46.042880000000004,24.9452,11.702785931782227
-86.9,40.4685,339,1001,700,125290,453,66736,None,None,None,None,None,None,None,None,None,None,40,2.74208,11.413343999999999,17.89656,22.692639999999997,27.8904,32.695616,35.70784,22.461744,7.77766658484561
-86.9,40.4685,453,1200,382,125290,None,None,None,None,None,None,None,None,None,None,None,None,33,19.307199999999998,25.655168,32.014399999999995,36.291199999999996,40.66656,42.43456,47.42496,35.32106666666667,6.509570339404323
-86.9,40.4685,339,1001,71,126270,453,66736,None,None,None,None,None,None,None,None,None,None,34,3.2224,4.6834880000000005,6.4817599999999995,10.49856,14.75768,21.684768,25.46816,11.474917647058824,6.30733865022747
-86.9,40.4685,453,1200,71,125290,339,1001,None,None,None,None,None,None,None,None,None,None,40,0.0,0.0,0.8750399999999999,7.7339199999999995,36.17592,47.737184,89.17887999999999,18.641287999999996,21.89781744045045
-86.8995,40.4685,339,1001,None,None,453,66736,None,None,None,None,None,None,None,None,None,None,1643,0.0,6.505408,12.78144,20.873599999999996,31.61856,39.219967999999994,68.63264,22.480882678027996,12.677447997951464
-86.8995,40.4685,339,1001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1088,0.2496,1.90976,3.68496,6.0432,8.89728,12.283904,25.96,6.645175073529411,4.009965332152749
-86.8995,40.4685,453,1200,452,125290,None,None,None,None,None,None,None,None,None,None,None,None,167,2.86528,14.156672,21.0672,30.41376,41.11184,46.06252800000001,60.45632,29.980968622754485,12.951370070910604
-86.8995,40.4685,339,1001,452,125290,453,66736,None,None,None,None,None,None,None,None,None,None,370,0.8265599999999999,11.829312,18.05432,24.57728,35.15408,41.204768,76.98912,26.169761297297295,11.70963982183635
-86.8995,40.4685,453,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,345,0.0,9.356864,17.4,31.982719999999997,42.166079999999994,49.697472,66.67584,30.50700405797101,15.020913711049161
-86.8995,40.4685,339,1001,382,125290,453,66736,None,None,None,None,None,None,None,None,None,None,216,0.0,0.0,0.0,7.672,15.608,53.59856,94.26016,15.191727407407408,23.14731730200005
-86.8995,40.4685,339,1001,523,520110,453,66736,None,None,None,None,None,None,None,None,None,None,93,0.95904,16.558784000000003,24.44672,29.37984,32.78176,35.90944,50.661759999999994,27.968477419354834,8.019173389622383
-86.8995,40.4685,339,1001,700,125290,453,66736,None,None,None,None,None,None,None,None,None,None,93,3.89664,13.773952,16.85024,20.384,24.67744,28.705152,40.36991999999999,21.03268473118279,6.346930819464979
-86.8995,40.4685,453,1200,None,None,339,1001,None,None,None,None,None,None,None,None,None,None,218,0.57568,7.104,16.36,23.245599999999996,33.94184,43.613727999999995,87.65152,25.840754495412845,14.146106349997947
-86.8995,40.4685,453,1200,382,125290,None,None,None,None,None,None,None,None,None,None,None,None,110,0.11615999999999999,25.338688,33.81399999999999,43.61632,54.025439999999996,65.332608,101.70975999999999,44.97430981818181,17.208902352761857
-86.8995,40.4685,339,1001,71,126270,453,66736,None,None,None,None,None,None,None,None,None,None,110,1.4361599999999999,3.159072,5.139119999999999,10.15456,15.191019999999998,19.870304,23.68768,10.81402109090909,6.290516283828501
-86.8995,40.4685,453,1200,452,125290,339,1001,None,None,None,None,None,None,None,None,None,None,16,12.763199999999998,39.24368,42.83928,54.61376,64.32903999999999,79.1184,92.51136,55.46928,19.011209368117537
-86.8995,40.4685,453,1200,71,125290,339,1001,None,None,None,None,None,None,None,None,None,None,25,2.8230399999999998,8.8,12.108799999999999,27.791039999999995,52.581759999999996,56.745216,63.42688,32.00427199999999,20.98846552083539
-86.8995,40.4685,453,1200,436,125290,339,1001,None,None,None,None,None,None,None,None,None,None,57,3.87552,10.2,13.224,13.328,15.984,24.944,37.17232,16.143386666666668,6.395034141234553
-86.899,40.4685,339,1001,None,None,453,66736,None,None,None,None,None,None,None,None,None,None,30,1.8937599999999999,4.964288,5.676399999999999,8.22512,9.31992,10.665344000000001,29.904,8.468991999999998,4.65442670186451
-86.899,40.4685,453,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,21,3.0624,7.5855999999999995,17.757119999999997,29.5632,34.4608,37.17471999999999,41.84576,25.781531428571427,11.474860832272508
-86.899,40.4685,453,1200,None,None,339,1001,None,None,None,None,None,None,None,None,None,None,2,11.813119999999998,12.820895999999998,14.332559999999997,16.851999999999997,19.37144,20.883104,21.89088,16.851999999999997,5.038880000000001
-86.8995,40.468,339,1001,None,None,453,66736,None,None,None,None,None,None,None,None,None,None,324,0.144,7.221888,14.17232,26.655679999999997,38.78984,46.876479999999994,63.02272,27.026650370370366,14.896339623428453
-86.8995,40.468,339,1001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,452,0.7180799999999999,2.1995519999999997,3.808,6.30272,11.017919999999998,15.25187200000001,29.799359999999997,7.830656637168142,5.391405406580177
-86.8995,40.468,339,1001,452,125290,453,66736,None,None,None,None,None,None,None,None,None,None,93,3.8086399999999996,21.959808,26.510159999999996,32.34368,39.936319999999995,48.36063999999999,54.75424,33.16646021505376,10.362712633161031
-86.8995,40.468,339,1001,382,125290,453,66736,None,None,None,None,None,None,None,None,None,None,47,3.42496,28.962816,35.18624,42.628159999999994,47.06064,54.161984,97.88736,43.09209872340425,15.163858066980524
-86.8995,40.468,339,1001,523,520110,453,66736,None,None,None,None,None,None,None,None,None,None,38,2.98144,17.333824,20.513279999999998,26.046719999999997,29.721439999999998,35.499488,41.435199999999995,25.36868210526316,8.30206636614459
-86.8995,40.468,453,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,40,11.32,11.32,11.32,11.952,14.791599999999999,15.184,15.184,12.829919999999998,1.512902511598153
-86.8995,40.468,453,1200,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,12,10.97536,18.703872,25.38,29.320999999999998,32.06248,39.436192000000005,43.748799999999996,28.893793333333335,8.467949856658864
-86.8995,40.468,339,1001,700,125290,453,66736,None,None,None,None,None,None,None,None,None,None,26,7.701759999999999,13.750879999999999,16.408479999999997,23.012479999999996,28.08608,34.46592,52.46208,23.498559999999994,9.584796772222143
-86.8995,40.468,453,1200,382,125290,None,None,None,None,None,None,None,None,None,None,None,None,45,5.61184,26.303231999999998,40.099199999999996,45.33407999999999,50.42976,53.530752,60.273599999999995,43.25369244444443,11.544959379787674
-86.8995,40.468,339,1001,71,126270,453,66736,None,None,None,None,None,None,None,None,None,None,64,3.4576,6.529536,8.02662,13.3808,18.14264,22.127008,33.7744,13.765485,6.567977097750494
-86.8995,40.4675,339,1001,None,None,453,66736,None,None,None,None,None,None,None,None,None,None,323,4.27328,8.36992,13.88304,27.16736,43.75104,54.972992,76.29952,29.69609585139318,17.447674005614992
-86.8995,40.4675,339,1001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,385,0.8412799999999999,2.967552,4.74432,8.432319999999999,12.38752,16.856960000000004,27.54944,9.111557194805195,5.392100698804235
-86.8995,40.4675,339,1001,452,125290,453,66736,None,None,None,None,None,None,None,None,None,None,80,7.3648,18.221504,26.524639999999998,36.62192,42.99592,48.452512,55.414719999999996,34.429136,11.583529831883888
-86.8995,40.4675,453,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,25,7.807359999999999,13.481856,19.02208,24.994559999999996,28.55424,32.647424,49.97696,24.289011199999994,8.863020822014272
-86.8995,40.4675,339,1001,382,125290,453,66736,None,None,None,None,None,None,None,None,None,None,38,16.087359999999997,37.549024,41.04503999999999,44.801919999999996,50.172239999999995,53.656991999999995,58.95232,45.12598105263157,7.58160413027404
-86.8995,40.4675,339,1001,523,520110,453,66736,None,None,None,None,None,None,None,None,None,None,37,6.39872,16.424319999999998,21.54976,24.80832,27.67424,31.00524799999999,39.25344,24.11532108108108,6.746968153926333
-86.8995,40.4675,453,1200,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,34,10.56,20.905824,26.565759999999997,33.786719999999995,37.676320000000004,43.19564799999999,53.606719999999996,32.51248941176471,9.420129186010929
-86.8995,40.4675,453,1200,382,125290,None,None,None,None,None,None,None,None,None,None,None,None,38,14.105599999999999,31.201344,38.87048,43.57056,48.7876,51.794304,63.16576,42.37471157894737,9.755951509459164
-86.8995,40.4675,339,1001,71,126270,453,66736,None,None,None,None,None,None,None,None,None,None,49,2.37952,3.520768,4.0704,5.489279999999999,8.05504,11.199359999999999,13.887039999999999,6.351915102040816,2.9265522598346605
-86.8995,40.4675,45,9820,None,None,267,5330,169,66486,429,66936,None,None,None,None,None,None,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-86.8995,40.467,339,1001,None,None,453,66736,None,None,None,None,None,None,None,None,None,None,299,3.9036799999999996,8.328,19.070079999999997,38.082879999999996,49.56479999999999,58.739328,73.1632,35.2782691638796,18.097281549057357
-86.8995,40.467,339,1001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,355,0.95744,3.702464,5.37264,10.312639999999998,13.887039999999999,18.491072,26.61824,10.559917971830984,5.623805939303738
-86.8995,40.467,339,1001,452,125290,453,66736,None,None,None,None,None,None,None,None,None,None,76,2.9894399999999997,13.57456,24.995919999999998,34.831199999999995,43.659279999999995,48.603359999999995,57.618559999999995,33.00769263157894,13.528907727490651
-86.8995,40.467,453,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,36,3.2419199999999995,13.726239999999999,17.80856,20.2928,24.8424,31.03936,41.87392,21.57384,7.117187102731591
-86.8995,40.467,339,1001,382,125290,453,66736,None,None,None,None,None,None,None,None,None,None,34,27.21152,41.412639999999996,44.353759999999994,49.80047999999999,53.32576,55.42287999999999,68.2032,48.60138352941176,7.9902818269084115
-86.8995,40.467,339,1001,523,520110,453,66736,None,None,None,None,None,None,None,None,None,None,32,5.964799999999999,13.425888,24.83184,30.196799999999996,35.73576,40.224607999999996,51.2992,29.460459999999998,10.119008337164269
-86.8995,40.467,453,1200,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,35,14.386239999999999,18.932672,27.53472,31.43008,38.34864,41.572607999999995,47.27007999999999,31.789056000000002,8.122113182588874
-86.8995,40.467,453,1200,None,None,339,1001,None,None,None,None,None,None,None,None,None,None,12,26.77312,36.632064,43.808159999999994,46.78959999999999,51.28024,52.064319999999995,58.8368,45.81949333333333,8.061437832600886
-86.8995,40.467,453,1200,382,125290,None,None,None,None,None,None,None,None,None,None,None,None,35,44.36,46.995456,51.80368,55.68831999999999,59.14336,61.395264,66.03008,55.382354285714285,5.472262116839427
-86.8995,40.467,339,1001,71,126270,453,66736,None,None,None,None,None,None,None,None,None,None,43,3.2207999999999997,9.105984,15.9992,21.949759999999998,27.16512,30.183808000000003,38.94656,21.241026976744184,7.96627679121022
-86.8995,40.467,45,9820,None,None,267,5330,169,66486,429,66936,None,None,None,None,None,None,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-86.8995,40.4665,339,1001,None,None,453,66736,None,None,None,None,None,None,None,None,None,None,250,1.5382399999999998,8.912,25.571839999999998,38.42304,48.84551999999999,59.202847999999996,77.58304,36.652148479999994,17.49691999313822
-86.8995,40.4665,339,1001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,343,0.47872,3.945856,7.22592,10.984,14.7776,20.080768,34.17247999999999,11.60006274052478,6.153684633285506
-86.8995,40.4665,339,1001,452,125290,453,66736,None,None,None,None,None,None,None,None,None,None,72,6.7408,21.97696,27.037119999999998,34.81088,42.73128,45.975648,55.59327999999999,34.589528888888886,10.046736467791634
-86.8995,40.4665,339,1001,382,125290,453,66736,None,None,None,None,None,None,None,None,None,None,34,30.61152,40.714944,44.3892,47.142880000000005,49.61968,54.609696,62.57824,47.04900705882353,6.123112693089976
-86.8995,40.4665,339,1001,523,520110,453,66736,None,None,None,None,None,None,None,None,None,None,34,26.540159999999997,31.978367999999996,34.04456,38.30464,42.10632,44.138335999999995,47.35999999999999,38.100865882352934,5.254607736112416
-86.8995,40.4665,453,1200,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,31,7.08928,31.88416,34.04832,40.16,46.349599999999995,50.8464,64.2576,39.49614451612903,10.69666261112431
-86.8995,40.4665,453,1200,None,None,339,1001,None,None,None,None,None,None,None,None,None,None,13,19.54656,20.94048,24.87232,25.70304,39.78527999999999,42.65504,49.94528,31.609329230769234,9.629861621130917
-86.8995,40.4665,453,1200,382,125290,None,None,None,None,None,None,None,None,None,None,None,None,33,30.402559999999998,42.048832,47.505919999999996,51.04,53.887679999999996,60.565631999999994,66.48928,50.53571878787879,8.300513600164736
-86.8995,40.4665,339,1001,71,126270,453,66736,None,None,None,None,None,None,None,None,None,None,40,10.863999999999999,14.032576,18.962719999999997,26.52752,33.649519999999995,37.644928,40.43584,26.272888000000002,8.463627302036402
-86.8995,40.466,339,1001,None,None,453,66736,None,None,None,None,None,None,None,None,None,None,256,0.50176,7.744,27.293599999999998,41.04176,52.180879999999995,61.71248,82.34688,38.77108125,18.62398298705995
-86.8995,40.466,339,1001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,344,1.1967999999999999,5.5094080000000005,9.903759999999998,13.958879999999999,20.3656,25.367711999999997,35.05024,15.224416511627906,7.299979546395488
-86.8995,40.466,339,1001,452,125290,453,66736,None,None,None,None,None,None,None,None,None,None,56,12.232959999999999,20.282719999999998,29.470399999999998,38.65264,45.03696,56.11392,68.50912,38.035714285714285,13.044241843527146
-86.8995,40.466,453,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,20,6.240959999999999,10.541248,13.35416,24.270719999999997,35.90352,40.043712000000006,42.84896,24.122847999999998,11.756771560509968
-86.8995,40.466,339,1001,382,125290,453,66736,None,None,None,None,None,None,None,None,None,None,34,26.32736,46.515615999999994,52.69727999999999,58.51312,61.339439999999996,66.234304,67.93632,56.7244705882353,8.468307287692268
-86.8995,40.466,339,1001,523,520110,453,66736,None,None,None,None,None,None,None,None,None,None,42,14.027199999999999,28.356992,35.13952,40.91296,49.227039999999995,53.036159999999995,72.3184,41.51391238095238,10.621805824247502
-86.8995,40.466,453,1200,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,29,45.808,45.808,45.808,49.44,50.888,50.888,50.888,48.51172413793104,2.1892119019150065
-86.8995,40.466,453,1200,382,125290,None,None,None,None,None,None,None,None,None,None,None,None,34,29.17024,32.43392,39.02072,47.42576,57.15599999999999,60.712607999999996,76.36288,48.3643294117647,11.519909754217833
