lat,lon,timestamp,freq,cid,rsrp,rsrq,type,time_delta
41.88216333,-87.67174887,1628389206.445101,174270,629,-81.0,-13.0,nr-neighbor,1421.645101070404
41.88221129,-87.67174934,1628389208.365127,174270,629,-78.0,-12.0,nr-neighbor,1423.5651271343231
41.88231554,-87.67175152,1628389210.325176,174270,629,-91.0,-13.5,nr-neighbor,1425.5251760482788
41.88244229,-87.67175415,1628389212.04069,174270,629,-79.570,-12.523,nr-ml1,1427.2406899929047
41.88257407,-87.67175616,1628389213.625217,174270,629,-84.0,-12.0,nr-neighbor,1428.8252170085907
41.88273116,-87.67176211,1628389215.460682,174270,629,-79.867,-11.586,nr-ml1,1430.660681962967
41.88289335,-87.67177148,1628389217.403272,174270,629,-87.000,-13.008,nr-ml1,1432.6032719612122
41.88304195,-87.67177986,1628389219.403252,174270,629,-89.000,-17.000,nr-ml1,1434.6032519340515
41.88313899,-87.67179741,1628389221.165098,174270,629,-83.0,-16.0,nr-neighbor,1436.3650979995728
41.88320176,-87.67188625,1628389222.885388,174270,629,-83.508,-14.000,nr-ml1,1438.0853879451752
41.88321797,-87.67204988,1628389224.683199,174270,629,-80.508,-11.008,nr-ml1,1439.8831989765167
41.88321892,-87.67227993,1628389226.52508,174270,629,-85.0,-11.0,nr-neighbor,1441.7250800132751
41.88321094,-87.67251253,1628389228.120682,174270,629,-85.977,-14.180,nr-ml1,1443.3206820487976
41.88320435,-87.67278354,1628389229.785121,174270,629,-87.0,-13.5,nr-neighbor,1444.985121011734
41.88319999,-87.67309353,1628389231.664376,174270,629,-87.000,-11.008,nr-ml1,1446.8643760681152
41.88320108,-87.67338593,1628389233.483196,174270,629,-79.000,-10.508,nr-ml1,1448.68319606781
41.88319841,-87.6737686,1628389235.761707,174270,629,-69.141,-10.516,nr-ml1,1450.9617071151733
41.88318278,-87.67431919,1628389238.961697,174270,629,-66.922,-10.516,nr-ml1,1454.1616971492767
41.88317177,-87.67471782,1628389241.380632,174270,629,-64.562,-10.516,nr-ml1,1456.5806319713593
41.8831682,-87.6749657,1628389242.980656,174270,629,-61.484,-10.562,nr-ml1,1458.1806559562683
41.88316676,-87.67533785,1628389245.361692,174270,629,-61.430,-10.516,nr-ml1,1460.5616919994354
41.88315011,-87.67572916,1628389247.921715,174270,629,-56.016,-10.516,nr-ml1,1463.1217150688171
41.88314122,-87.67595905,1628389249.540607,174270,629,-72.203,-10.516,nr-ml1,1464.7406070232391
41.88313587,-87.67617003,1628389251.140601,174270,629,-70.914,-10.516,nr-ml1,1466.3406009674072
41.88312827,-87.67644697,1628389253.360652,174270,629,-75.898,-10.727,nr-ml1,1468.5606520175934
41.88311268,-87.67661062,1628389255.280632,174270,629,-67.547,-11.578,nr-ml1,1470.4806320667267
41.88296942,-87.67674949,1628389258.000632,174270,629,-72.156,-10.750,nr-ml1,1473.200632095337
41.88277266,-87.67676369,1628389260.520624,174270,629,-73.750,-10.766,nr-ml1,1475.7206239700317
41.88253251,-87.6767605,1628389263.240629,174270,629,-79.344,-12.141,nr-ml1,1478.4406290054321
41.88238156,-87.67675768,1628389265.480624,174270,629,-78.164,-12.398,nr-ml1,1480.6806240081787
41.88229775,-87.67675912,1628389268.520616,174270,629,-79.359,-12.773,nr-ml1,1483.7206161022186
41.88227319,-87.6767562,1628389271.720612,174270,629,-78.516,-12.477,nr-ml1,1486.9206120967865
41.88226769,-87.67675656,1628389274.600645,174270,629,-76.906,-12.336,nr-ml1,1489.8006451129913
41.88226804,-87.67675667,1628389276.580635,174270,629,-77.023,-12.062,nr-ml1,1491.7806351184845
41.88226654,-87.67675504,1628389279.440631,174270,629,-79.266,-13.031,nr-ml1,1494.6406309604645
41.88220664,-87.67675789,1628389281.320582,174270,629,-78.750,-12.766,nr-ml1,1496.520581960678
41.88204304,-87.67674923,1628389284.040604,174270,629,-73.945,-11.070,nr-ml1,1499.2406041622162
41.88186446,-87.6767408,1628389286.600581,174270,629,-76.969,-10.953,nr-ml1,1501.8005809783936
41.88167236,-87.67673408,1628389289.320621,174270,629,-74.734,-11.000,nr-ml1,1504.520621061325
41.8815556,-87.67672672,1628389290.980623,174270,629,-72.289,-10.789,nr-ml1,1506.1806230545044
41.88148291,-87.6767212,1628389292.603135,174270,629,-75.000,-11.008,nr-ml1,1507.8031351566315
41.88145807,-87.67671566,1628389294.400598,174270,629,-72.812,-11.008,nr-ml1,1509.6005980968475
41.88144181,-87.67670793,1628389296.960596,174270,629,-77.398,-11.234,nr-ml1,1512.1605961322784
41.88144132,-87.67670759,1628389299.640622,174270,629,-77.500,-11.477,nr-ml1,1514.8406219482422
41.88143586,-87.67669905,1628389301.300552,174270,629,-76.664,-11.281,nr-ml1,1516.5005519390106
41.88143596,-87.67669923,1628389302.900557,174270,629,-77.055,-11.070,nr-ml1,1518.100557088852
41.88143596,-87.67669923,1628389304.50057,174270,629,-76.555,-11.023,nr-ml1,1519.7005701065063
41.88143596,-87.67669923,1628389306.480584,174270,629,-76.891,-11.008,nr-ml1,1521.6805839538574
41.88143596,-87.67669923,1628389309.040586,174270,629,-76.555,-11.438,nr-ml1,1524.2405860424042
41.88143596,-87.67669923,1628389311.600587,174270,629,-75.891,-11.336,nr-ml1,1526.800586938858
41.88143596,-87.67669923,1628389314.160595,174270,629,-75.711,-11.094,nr-ml1,1529.3605949878693
41.88142864,-87.67669703,1628389317.180526,174270,629,-75.000,-11.500,nr-ml1,1532.3805260658264
41.881423,-87.67669753,1628389319.041674,174270,629,-76.164,-11.500,nr-ml1,1534.2416739463806
41.88142375,-87.67669955,1628389320.660562,174270,629,-76.625,-11.570,nr-ml1,1535.8605620861053
41.88142902,-87.67670203,1628389322.260535,174270,629,-78.758,-11.758,nr-ml1,1537.4605350494385
41.88142898,-87.67670196,1628389323.880541,174270,629,-76.930,-11.156,nr-ml1,1539.0805411338806
41.88142898,-87.67670196,1628389325.480546,174270,629,-76.680,-10.961,nr-ml1,1540.6805460453033
41.88142898,-87.67670196,1628389327.065012,174270,629,-78.0,-11.0,nr-neighbor,1542.2650120258331
41.88142898,-87.67670196,1628389329.320576,174270,629,-76.766,-11.008,nr-ml1,1544.5205760002136
41.88142363,-87.67670187,1628389331.68051,174270,629,-76.273,-11.070,nr-ml1,1546.8805100917816
41.88138982,-87.67669151,1628389333.66055,174270,629,-75.797,-10.938,nr-ml1,1548.8605501651764
41.8813408,-87.67664333,1628389335.360554,174270,629,-79.000,-11.977,nr-ml1,1550.5605540275574
41.88129346,-87.67644036,1628389337.980585,174270,629,-87.961,-13.641,nr-ml1,1553.1805851459503
41.88129379,-87.67626252,1628389339.580547,174270,629,-84.789,-12.836,nr-ml1,1554.7805471420288
41.8812975,-87.67605235,1628389341.180535,174270,629,-81.984,-13.008,nr-ml1,1556.3805351257324
41.88130832,-87.67578452,1628389343.0031,174270,629,-87.500,-11.008,nr-ml1,1558.2030999660492
41.88131337,-87.67556766,1628389344.520511,174270,629,-73.117,-10.766,nr-ml1,1559.7205109596252
41.88131711,-87.67516384,1628389347.280571,174270,629,-70.555,-10.602,nr-ml1,1562.4805710315704
41.88132184,-87.67477071,1628389349.980561,174270,629,-70.969,-10.703,nr-ml1,1565.1805610656738
41.8813278,-87.67436932,1628389352.720583,174270,629,-76.500,-10.555,nr-ml1,1567.9205830097198
41.88133191,-87.67400507,1628389355.120555,174270,629,-69.742,-10.648,nr-ml1,1570.320554971695
41.88133607,-87.67355244,1628389357.961619,174270,629,-69.195,-10.531,nr-ml1,1573.1616189479828
41.88134029,-87.67323872,1628389359.960553,174270,629,-74.906,-10.812,nr-ml1,1575.1605529785156
41.88134154,-87.67296348,1628389361.580525,174270,629,-74.609,-10.891,nr-ml1,1576.780524969101
41.8813461,-87.67268975,1628389363.323062,174270,629,-68.508,-10.508,nr-ml1,1578.523061990738
41.88135813,-87.67239909,1628389365.244662,174270,629,-78.0,-19.5,nr-neighbor,1580.4446620941162
41.88136455,-87.67211096,1628389367.243165,174270,629,-80.000,-16.008,nr-ml1,1582.443165063858
41.88138759,-87.67182315,1628389370.400492,174270,629,-131.133,-29.195,nr-ml1,1585.6004920005798
41.88150577,-87.67172766,1628389372.940504,174270,629,-84.273,-18.383,nr-ml1,1588.1405041217804
41.88164084,-87.67171872,1628389374.843051,174270,629,-82.500,-17.500,nr-ml1,1590.0430510044098
41.88177451,-87.67172292,1628389376.52304,174270,629,-96.008,-17.000,nr-ml1,1591.7230401039124
41.88191265,-87.67172695,1628389378.285033,174270,629,-84.0,-18.0,nr-neighbor,1593.4850330352783
41.88204385,-87.67173367,1628389380.06053,174270,629,-80.320,-18.383,nr-ml1,1595.2605299949646
41.88216145,-87.67173786,1628389382.103043,174270,629,-75.508,-12.500,nr-ml1,1597.30304312706
41.88220278,-87.67173744,1628389383.864661,174270,629,-86.0,-14.0,nr-neighbor,1599.064661026001
41.88220466,-87.67173928,1628389385.732087,174270,629,-83.508,-14.000,nr-ml1,1600.93208694458
41.88220194,-87.6717387,1628389387.540518,174270,629,-84.602,-13.008,nr-ml1,1602.7405180931091
41.88219927,-87.67173809,1628389389.40304,174270,629,-84.500,-13.508,nr-ml1,1604.6030399799347
41.88219936,-87.67173798,1628389391.323032,174270,629,-84.000,-13.508,nr-ml1,1606.523031949997
41.88219936,-87.67173798,1628389393.004637,174270,629,-83.0,-13.5,nr-neighbor,1608.2046370506287
41.88219936,-87.67173798,1628389394.882088,174270,629,-83.508,-13.508,nr-ml1,1610.0820879936218
41.88219936,-87.67173798,1628389396.840514,174270,629,-83.008,-13.508,nr-ml1,1612.0405139923096
41.88219936,-87.67173798,1628389398.504678,174270,629,-83.0,-13.5,nr-neighbor,1613.7046780586243
41.88219936,-87.67173798,1628389400.472024,174270,629,-83.508,-13.508,nr-ml1,1615.672024011612
41.88220293,-87.67173896,1628389402.300455,174270,629,-82.922,-14.000,nr-ml1,1617.5004551410675
41.88225165,-87.67174203,1628389404.203032,174270,629,-84.000,-14.500,nr-ml1,1619.4030320644379
41.88233377,-87.67174628,1628389405.86694,174270,629,-82.500,-12.000,nr-ml1,1621.0669400691986
41.88248156,-87.67175313,1628389407.846313,174270,629,-86.008,-13.508,nr-ml1,1623.046313047409
41.8826487,-87.67175577,1628389409.723005,174270,629,-81.500,-12.000,nr-ml1,1624.923005104065
41.88281301,-87.67175611,1628389411.564597,174270,629,-81.0,-11.5,nr-neighbor,1626.764596939087
41.88295362,-87.67175783,1628389413.327006,174270,629,-96.008,-11.500,nr-ml1,1628.527006149292
41.88307726,-87.67176061,1628389415.340502,174270,629,-82.656,-16.000,nr-ml1,1630.5405020713806
41.88314645,-87.6717686,1628389417.303026,174270,629,-88.008,-20.000,nr-ml1,1632.503026008606
41.88319824,-87.67179491,1628389419.24899,174270,629,-84.0,-12.0,nr-neighbor,1634.4489901065826
41.88324129,-87.67187122,1628389420.979075,174270,629,-83.008,-12.500,nr-ml1,1636.1790750026703
41.88323983,-87.67200134,1628389422.800484,174270,629,-79.742,-11.766,nr-ml1,1638.0004839897156
41.88322783,-87.67218103,1628389424.763013,174270,629,-86.008,-15.508,nr-ml1,1639.963012933731
41.88322318,-87.67238631,1628389426.604618,174270,629,-86.0,-13.5,nr-neighbor,1641.8046181201935
41.8832206,-87.67259583,1628389428.320479,174270,629,-85.945,-16.555,nr-ml1,1643.520478963852
41.88321726,-87.67286863,1628389430.262982,174270,629,-83.508,-13.008,nr-ml1,1645.4629819393158
41.88321175,-87.6731611,1628389432.282975,174270,629,-86.008,-11.500,nr-ml1,1647.4829750061035
41.88320798,-87.67339408,1628389433.888128,174270,629,-79.500,-10.508,nr-ml1,1649.0881280899048
41.88320391,-87.67361718,1628389435.56042,174270,629,-70.477,-10.594,nr-ml1,1650.7604200839996
41.88320051,-87.67403447,1628389438.400485,174270,629,-65.875,-10.539,nr-ml1,1653.600485086441
41.88319783,-87.67445601,1628389441.324599,174270,629,-68.0,-10.5,nr-neighbor,1656.5245990753174
41.88319529,-87.6747653,1628389443.420457,174270,629,-62.406,-10.531,nr-ml1,1658.6204569339752
41.88317956,-87.67524928,1628389446.600409,174270,629,-54.797,-10.516,nr-ml1,1661.800409078598
41.88316541,-87.67554155,1628389448.520399,174270,629,-64.219,-10.516,nr-ml1,1663.7203991413116
41.88315122,-87.67604997,1628389451.740429,174270,629,-63.320,-10.508,nr-ml1,1666.9404289722443
41.88314508,-87.6763447,1628389453.680388,174270,629,-74.594,-10.633,nr-ml1,1668.8803880214691
41.8831347,-87.67654301,1628389455.40046,174270,629,-72.820,-10.719,nr-ml1,1670.6004600524902
41.88302663,-87.67670138,1628389458.40041,174270,629,-64.531,-10.641,nr-ml1,1673.6004099845886
41.88284797,-87.67670862,1628389460.800412,174270,629,-69.469,-10.992,nr-ml1,1676.0004119873047
41.88265254,-87.67670811,1628389463.240477,174270,629,-74.852,-10.953,nr-ml1,1678.4404771327972
41.88255792,-87.67671327,1628389465.001516,174270,629,-77.180,-11.695,nr-ml1,1680.2015161514282
41.88248802,-87.67671433,1628389467.520418,174270,629,-77.781,-12.742,nr-ml1,1682.7204179763794
41.88247225,-87.6767153,1628389470.080438,174270,629,-77.039,-12.133,nr-ml1,1685.2804379463196
41.88246011,-87.676717,1628389472.800399,174270,629,-77.945,-11.750,nr-ml1,1688.0003991127014
41.88243922,-87.67672019,1628389474.940432,174270,629,-75.906,-12.164,nr-ml1,1690.1404321193695
41.88241114,-87.67671933,1628389476.800421,174270,629,-79.539,-12.898,nr-ml1,1692.0004210472107
41.88235272,-87.67672122,1628389479.380405,174270,629,-78.328,-13.797,nr-ml1,1694.580404996872
41.88222056,-87.67672793,1628389482.240394,174270,629,-76.844,-11.852,nr-ml1,1697.4403941631317
41.88199853,-87.67670956,1628389484.840447,174270,629,-74.336,-11.062,nr-ml1,1700.0404469966888
41.88182209,-87.67669443,1628389486.720391,174270,629,-72.992,-10.773,nr-ml1,1701.9203910827637
41.88167928,-87.67667927,1628389488.360392,174270,629,-74.438,-10.945,nr-ml1,1703.5603921413422
41.88155879,-87.67666749,1628389489.960429,174270,629,-73.055,-11.172,nr-ml1,1705.1604290008545
41.88148308,-87.67665945,1628389491.560441,174270,629,-74.250,-11.359,nr-ml1,1706.7604410648346
41.88145594,-87.67665757,1628389493.084559,174270,629,-78.0,-11.5,nr-neighbor,1708.2845590114594
41.88145591,-87.67665751,1628389495.360412,174270,629,-79.117,-11.891,nr-ml1,1710.5604119300842
41.88145591,-87.67665751,1628389498.040397,174270,629,-78.102,-12.039,nr-ml1,1713.240396976471
41.88145591,-87.67665751,1628389500.540415,174270,629,-79.898,-12.570,nr-ml1,1715.740415096283
41.88145591,-87.67665751,1628389502.720397,174270,629,-80.547,-13.180,nr-ml1,1717.9203970432281
41.88145591,-87.67665751,1628389505.920379,174270,629,-80.883,-13.141,nr-ml1,1721.1203789710999
41.88145591,-87.67665751,1628389508.720387,174270,629,-80.312,-13.016,nr-ml1,1723.9203870296478
41.88145591,-87.67665751,1628389511.10038,174270,629,-80.438,-12.828,nr-ml1,1726.3003799915314
41.88145591,-87.67665751,1628389512.700363,174270,629,-81.477,-13.133,nr-ml1,1727.9003629684448
41.8814379,-87.67664391,1628389514.300353,174270,629,-79.781,-12.680,nr-ml1,1729.5003530979156
41.88141479,-87.67664374,1628389515.961459,174270,629,-77.680,-12.266,nr-ml1,1731.1614589691162
41.88139636,-87.67664248,1628389517.580372,174270,629,-80.031,-12.750,nr-ml1,1732.7803721427917
41.88137266,-87.67664035,1628389519.200364,174270,629,-78.617,-12.617,nr-ml1,1734.4003641605377
41.88132917,-87.67661769,1628389520.800396,174270,629,-75.164,-11.641,nr-ml1,1736.00039601326
41.88129023,-87.67652955,1628389522.401454,174270,629,-74.586,-12.375,nr-ml1,1737.6014540195465
41.88127701,-87.67634582,1628389524.180363,174270,629,-85.562,-12.922,nr-ml1,1739.3803629875183
41.88127595,-87.67611501,1628389525.840343,174270,629,-86.359,-13.742,nr-ml1,1741.0403430461884
41.88128629,-87.6758125,1628389527.660304,174270,629,-79.562,-10.844,nr-ml1,1742.8603041172028
41.88129635,-87.67552853,1628389529.400356,174270,629,-73.859,-10.945,nr-ml1,1744.6003561019897
41.88130497,-87.67506916,1628389532.200365,174270,629,-70.164,-10.570,nr-ml1,1747.400365114212
41.88130751,-87.67464308,1628389534.820327,174270,629,-70.578,-10.516,nr-ml1,1750.020327091217
41.88130993,-87.67424025,1628389537.380379,174270,629,-68.375,-10.523,nr-ml1,1752.5803790092468
41.88130863,-87.67394495,1628389539.320365,174270,629,-70.094,-10.562,nr-ml1,1754.5203649997711
41.88130662,-87.67360935,1628389541.700345,174270,629,-71.305,-10.594,nr-ml1,1756.9003450870514
41.88131695,-87.67332106,1628389543.661448,174270,629,-73.969,-10.828,nr-ml1,1758.8614480495453
41.88133272,-87.67306527,1628389545.420346,174270,629,-73.195,-10.734,nr-ml1,1760.620346069336
41.88134017,-87.67279196,1628389547.300291,174270,629,-73.891,-10.906,nr-ml1,1762.500291109085
41.88135008,-87.67255148,1628389549.060289,174270,629,-68.781,-10.656,nr-ml1,1764.2602889537811
41.88135391,-87.67234529,1628389550.681467,174270,629,-77.680,-14.375,nr-ml1,1765.8814671039581
41.8813591,-87.67214219,1628389552.460352,174270,629,-76.797,-14.625,nr-ml1,1767.6603519916534
41.88136792,-87.67187081,1628389555.64446,174270,629,-78.0,-14.0,nr-neighbor,1770.8444600105286
41.88142996,-87.67176887,1628389557.620819,174270,629,-80.000,-14.500,nr-ml1,1772.8208191394806
41.88154852,-87.67173947,1628389559.562859,174270,629,-89.500,-23.008,nr-ml1,1774.7628591060638
41.881682,-87.67173503,1628389561.280352,174270,629,-78.508,-18.500,nr-ml1,1776.4803521633148
41.88181591,-87.67173901,1628389562.844471,174270,629,-80.0,-16.0,nr-neighbor,1778.044471025467
41.88200659,-87.67175013,1628389565.002866,174270,629,-80.508,-15.508,nr-ml1,1780.202866077423
41.88212829,-87.67175114,1628389566.824451,174270,629,-81.0,-13.0,nr-neighbor,1782.0244510173798
41.88217747,-87.67175294,1628389568.560343,174270,629,-78.414,-11.320,nr-ml1,1783.7603430747986
41.88218894,-87.67175481,1628389570.522839,174270,629,-77.000,-10.508,nr-ml1,1785.7228391170502
41.88218881,-87.67175478,1628389572.124486,174270,629,-76.0,-11.0,nr-neighbor,1787.3244860172272
41.88218881,-87.67175478,1628389574.229011,174270,629,-77.000,-11.500,nr-ml1,1789.429011106491
41.88218881,-87.67175478,1628389576.020334,174270,629,-76.500,-11.953,nr-ml1,1791.2203340530396
41.88218881,-87.67175478,1628389578.122883,174270,629,-77.000,-11.500,nr-ml1,1793.3228831291199
41.88218881,-87.67175478,1628389579.804457,174270,629,-76.0,-11.0,nr-neighbor,1795.0044569969177
41.88218881,-87.67175478,1628389581.742964,174270,629,-76.500,-11.500,nr-ml1,1796.9429640769958
41.88218881,-87.67175478,1628389583.462889,174270,629,-77.000,-12.000,nr-ml1,1798.6628890037537
41.88218881,-87.67175478,1628389585.224449,174270,629,-76.0,-11.5,nr-neighbor,1800.42444896698
41.88218881,-87.67175478,1628389587.020325,174270,629,-76.008,-11.500,nr-ml1,1802.2203249931335
41.88218881,-87.67175478,1628389588.60447,174270,629,-76.0,-11.0,nr-neighbor,1803.8044700622559
41.88218881,-87.67175478,1628389590.535,174270,629,-76.500,-11.500,nr-ml1,1805.7350001335144
41.88218881,-87.67175478,1628389592.282859,174270,629,-77.000,-12.000,nr-ml1,1807.482859134674
41.88218881,-87.67175478,1628389594.442825,174270,629,-75.000,-11.500,nr-ml1,1809.642825126648
41.88219218,-87.67175441,1628389596.284399,174270,629,-83.0,-15.5,nr-neighbor,1811.4843990802765
41.8822276,-87.67175216,1628389598.060746,174270,629,-79.500,-13.008,nr-ml1,1813.2607460021973
41.88231701,-87.67175326,1628389600.134659,174270,629,-79.500,-11.500,nr-ml1,1815.3346590995789
41.88244143,-87.67175364,1628389602.020324,174270,629,-81.484,-12.500,nr-ml1,1817.2203240394592
41.88264722,-87.67175619,1628389604.280283,174270,629,-79.609,-12.859,nr-ml1,1819.4802830219269
41.88280238,-87.6717603,1628389605.880279,174270,629,-83.156,-12.602,nr-ml1,1821.0802791118622
41.8829385,-87.67176276,1628389607.480275,174270,629,-85.609,-13.195,nr-ml1,1822.680274963379
41.88304855,-87.67176435,1628389609.260248,174270,629,-81.297,-15.133,nr-ml1,1824.4602479934692
41.88314159,-87.6717754,1628389611.200298,174270,629,-82.633,-14.750,nr-ml1,1826.4002981185913
41.88321278,-87.67186453,1628389613.322822,174270,629,-87.500,-14.500,nr-ml1,1828.5228221416473
41.88323091,-87.67199261,1628389614.902874,174270,629,-90.000,-13.508,nr-ml1,1830.1028740406036
41.88322839,-87.67221258,1628389616.901412,174270,629,-82.781,-12.039,nr-ml1,1832.1014120578766
41.88322761,-87.67246119,1628389618.762812,174270,629,-82.500,-13.008,nr-ml1,1833.962811946869
41.88322467,-87.67274953,1628389620.682857,174270,629,-84.500,-15.000,nr-ml1,1835.8828570842743
41.88322269,-87.67302812,1628389622.444415,174270,629,-83.0,-11.0,nr-neighbor,1837.644415140152
41.8832198,-87.67336163,1628389624.492863,174270,629,-78.508,-10.508,nr-ml1,1839.6928629875183
41.88321372,-87.67369186,1628389626.580253,174270,629,-72.609,-10.523,nr-ml1,1841.7802529335022
41.88321018,-87.67395262,1628389628.200286,174270,629,-70.406,-10.555,nr-ml1,1843.4002859592438
41.88320242,-87.67428144,1628389630.241306,174270,629,-61.258,-10.523,nr-ml1,1845.4413061141968
41.88319635,-87.67454859,1628389631.860235,174270,629,-65.055,-10.539,nr-ml1,1847.0602350234985
41.88318426,-87.67481579,1628389633.460219,174270,629,-56.875,-10.523,nr-ml1,1848.6602189540863
41.88316357,-87.67531086,1628389636.28026,174270,629,-59.312,-10.555,nr-ml1,1851.4802601337433
41.88315433,-87.67559229,1628389637.940237,174270,629,-59.422,-10.422,nr-ml1,1853.1402370929718
41.88314639,-87.67585981,1628389639.54024,174270,629,-64.352,-10.492,nr-ml1,1854.740240097046
41.88313244,-87.67637748,1628389642.880249,174270,629,-78.023,-10.773,nr-ml1,1858.0802490711212
41.88313107,-87.67652921,1628389645.720222,174270,629,-70.961,-10.711,nr-ml1,1860.920222043991
41.88313337,-87.67653345,1628389648.000269,174270,629,-71.422,-10.539,nr-ml1,1863.200268983841
41.88313387,-87.67656048,1628389650.88028,174270,629,-70.398,-12.258,nr-ml1,1866.0802800655365
41.88312319,-87.6766291,1628389652.660222,174270,629,-60.742,-10.594,nr-ml1,1867.8602221012115
41.88304398,-87.6767147,1628389655.040274,174270,629,-64.953,-10.539,nr-ml1,1870.2402739524841
41.88287538,-87.67672816,1628389657.340248,174270,629,-73.945,-10.953,nr-ml1,1872.5402481555939
41.88273845,-87.67672377,1628389659.040215,174270,629,-71.875,-10.797,nr-ml1,1874.240215063095
41.88253403,-87.67671547,1628389661.440306,174270,629,-75.219,-11.172,nr-ml1,1876.6403059959412
41.88242314,-87.67671236,1628389663.060216,174270,629,-77.812,-11.844,nr-ml1,1878.260215997696
41.88236834,-87.67671118,1628389664.660263,174270,629,-80.945,-13.273,nr-ml1,1879.8602631092072
41.88235074,-87.67671102,1628389666.260214,174270,629,-80.469,-14.117,nr-ml1,1881.460214138031
41.88233854,-87.67671017,1628389667.88274,174270,629,-74.500,-12.500,nr-ml1,1883.0827400684357
41.88230684,-87.67671074,1628389669.562759,174270,629,-73.008,-12.500,nr-ml1,1884.7627589702606
41.88222405,-87.67670681,1628389671.562745,174270,629,-83.008,-11.500,nr-ml1,1886.762745141983
41.88210582,-87.67670371,1628389673.402746,174270,629,-75.508,-12.000,nr-ml1,1888.6027460098267
41.88196697,-87.67669956,1628389675.162744,174270,629,-71.500,-11.008,nr-ml1,1890.3627440929413
41.88183539,-87.6766939,1628389676.742734,174270,629,-76.008,-11.500,nr-ml1,1891.942734003067
41.88167067,-87.67668019,1628389678.840246,174270,629,-74.070,-11.031,nr-ml1,1894.0402460098267
41.88154433,-87.67666026,1628389680.582724,174270,629,-71.500,-11.008,nr-ml1,1895.7827241420746
41.88144632,-87.67664883,1628389682.604361,174270,629,-75.0,-11.5,nr-neighbor,1897.8043611049652
41.88142265,-87.6766473,1628389684.409551,174270,629,-79.000,-12.000,nr-ml1,1899.6095509529114
41.88142093,-87.67664761,1628389686.279558,174270,629,-78.008,-11.500,nr-ml1,1901.4795579910278
41.88142095,-87.67664753,1628389688.133839,174270,629,-79.500,-11.500,nr-ml1,1903.3338389396667
41.88142095,-87.67664753,1628389689.73674,174270,629,-81.500,-12.500,nr-ml1,1904.9367401599884
41.8814194,-87.67664554,1628389691.325647,174270,629,-82.000,-12.500,nr-ml1,1906.525647163391
41.88141172,-87.67664533,1628389693.000203,174270,629,-77.469,-11.008,nr-ml1,1908.2002029418945
41.88140934,-87.67664492,1628389694.820207,174270,629,-84.461,-13.133,nr-ml1,1910.0202071666718
41.88140765,-87.67664586,1628389696.920147,174270,629,-89.562,-15.930,nr-ml1,1912.1201469898224
41.88140765,-87.67664586,1628389698.860161,174270,629,-87.859,-14.922,nr-ml1,1914.060161113739
41.88140765,-87.67664586,1628389700.780211,174270,629,-87.797,-15.000,nr-ml1,1915.980211019516
41.88140765,-87.67664586,1628389702.700134,174270,629,-87.500,-14.000,nr-ml1,1917.900134086609
41.88140765,-87.67664586,1628389704.284329,174270,629,-85.0,-14.0,nr-neighbor,1919.4843289852142
41.88140765,-87.67664586,1628389706.364297,174270,629,-85.0,-15.5,nr-neighbor,1921.5642969608307
41.88140765,-87.67664586,1628389708.284295,174270,629,-83.0,-13.5,nr-neighbor,1923.484295129776
41.88140765,-87.67664586,1628389710.204328,174270,629,-85.0,-13.5,nr-neighbor,1925.4043281078339
41.88140765,-87.67664586,1628389711.800179,174270,629,-84.578,-13.508,nr-ml1,1927.000179052353
41.88140765,-87.67664586,1628389713.640183,174270,629,-85.703,-14.273,nr-ml1,1928.840183019638
41.88140765,-87.67664586,1628389715.482713,174270,629,-83.508,-15.508,nr-ml1,1930.6827130317688
41.88140186,-87.67663986,1628389717.079602,174270,629,-74.000,-11.500,nr-ml1,1932.2796020507812
41.88139361,-87.67663966,1628389718.680566,174270,629,-76.008,-11.500,nr-ml1,1933.8805661201477
41.88139209,-87.6766398,1628389720.276648,174270,629,-77.500,-12.500,nr-ml1,1935.47664809227
41.88139209,-87.6766398,1628389721.960108,174270,629,-79.781,-12.500,nr-ml1,1937.160108089447
41.88137082,-87.67663974,1628389724.133827,174270,629,-76.500,-12.500,nr-ml1,1939.3338270187378
41.88132563,-87.67662969,1628389725.728781,174270,629,-75.508,-11.500,nr-ml1,1940.9287810325623
41.8812594,-87.67655438,1628389727.720162,174270,629,-77.672,-13.219,nr-ml1,1942.9201619625092
41.88125909,-87.67631883,1628389730.0402,174270,629,-86.180,-13.531,nr-ml1,1945.2402000427246
41.8812752,-87.67598462,1628389732.504316,174270,629,-79.0,-11.5,nr-neighbor,1947.7043161392212
41.88128958,-87.6757491,1628389734.140107,174270,629,-76.484,-11.078,nr-ml1,1949.3401069641113
41.88130648,-87.67538426,1628389736.320157,174270,629,-75.453,-10.672,nr-ml1,1951.5201570987701
41.88131734,-87.67502186,1628389738.560141,174270,629,-68.008,-10.562,nr-ml1,1953.760141134262
41.88133294,-87.67449297,1628389741.722645,174270,629,-73.008,-10.508,nr-ml1,1956.9226450920105
41.88133723,-87.67425891,1628389743.160147,174270,629,-69.570,-10.547,nr-ml1,1958.3601469993591
41.88134065,-87.67399281,1628389744.76012,174270,629,-66.195,-10.555,nr-ml1,1959.9601199626923
41.88134897,-87.67365877,1628389746.820156,174270,629,-75.070,-10.867,nr-ml1,1962.0201561450958
41.88135158,-87.67335425,1628389748.740138,174270,629,-72.953,-10.836,nr-ml1,1963.9401381015778
