time,lat,lon,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nr_scell1_cid,nr_scell1_freq,nr_scell2_cid,nr_scell2_freq,nr_scell3_cid,nr_scell3_freq,cell_set_type,cell_set_type_v2,throughput,rtt,disruption,thput_confidence_level,time_delta,cellset_id
1628388269.4,-87.67394497,41.88315439,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,484.60000014305115,1
1628388275.6,-87.6747417,41.88314413,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,490.90000009536743,1
1628388275.7,-87.67475447,41.88314412,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,1,490.90000009536743,0
1628388276.5,-87.67486799,41.88314527,76,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0,None,None,1,491.7999999523163,0
1628388276.6,-87.67488359,41.88314561,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,491.7999999523163,1
1628388312.8,-87.6766703,41.88153288,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,528.1000001430511,1
1628388312.9,-87.67666975,41.88152605,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,528.1000001430511,0
1628388313.0,-87.6766693,41.88152046,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,528.2999999523163,0
1628388313.1,-87.67666875,41.88151363,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,528.2999999523163,1
1628388323.9,-87.67666379,41.88144331,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,539.2000000476837,1
1628388324.0,-87.67666379,41.88144331,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,539.2000000476837,0
1628388324.2,-87.67666379,41.88144331,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,539.5,0
1628388324.3,-87.67666379,41.88144331,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,539.5,1
1628388328.4,-87.67666379,41.88144331,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,543.7000000476837,1
1628388328.5,-87.67666379,41.88144331,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,543.7000000476837,0
1628388328.7,-87.67666379,41.88144331,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,544.0,0
1628388328.8,-87.67666379,41.88144331,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,544.0,1
1628388329.1,-87.67666379,41.88144331,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,544.4000000953674,1
1628388329.2,-87.67666379,41.88144331,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,544.4000000953674,0
1628388329.4,-87.67666379,41.88144331,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,544.7000000476837,0
1628388329.5,-87.67666379,41.88144331,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,544.7000000476837,1
1628388333.0,-87.67666379,41.88144331,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,548.2999999523163,1
1628388333.1,-87.67666379,41.88144331,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,548.2999999523163,0
1628388333.2,-87.67666379,41.88144331,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,548.5,0
1628388333.3,-87.67666379,41.88144331,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,548.5,1
1628388333.6,-87.67666379,41.88144331,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,548.9000000953674,1
1628388333.7,-87.67666379,41.88144331,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,548.9000000953674,0
1628388334.2,-87.67666379,41.88144331,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,549.5,0
1628388334.3,-87.67666379,41.88144331,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,549.5,1
1628388334.7,-87.67666379,41.88144331,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,550.0,1
1628388334.8,-87.67666379,41.88144331,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,550.0,0
1628388335.3,-87.67666379,41.88144331,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,550.6000001430511,0
1628388335.4,-87.67666379,41.88144331,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,550.6000001430511,1
1628388338.7,-87.67666602,41.88143995,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,554.0,1
1628388338.8,-87.6766661,41.88144,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,554.0,0
1628388339.0,-87.67666627,41.88144011,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,554.2999999523163,0
1628388339.1,-87.67666636,41.88144017,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,554.2999999523163,1
1628388342.2,-87.6766663,41.88144014,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,557.5,1
1628388342.3,-87.6766663,41.88144014,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,557.5,0
1628388342.5,-87.6766663,41.88144014,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,557.7999999523163,0
1628388342.6,-87.6766663,41.88144014,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,557.7999999523163,1
1628388342.9,-87.6766663,41.88144014,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,558.2000000476837,1
1628388343.0,-87.6766663,41.88144014,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,558.2000000476837,0
1628388343.6,-87.6766663,41.88144014,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,558.9000000953674,0
1628388343.7,-87.6766663,41.88144014,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,558.9000000953674,1
1628388352.1,-87.6766663,41.88144014,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,567.4000000953674,1
1628388352.2,-87.67666647,41.88143997,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,567.4000000953674,0
1628388352.3,-87.67666711,41.88143933,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,567.6000001430511,0
1628388352.4,-87.67666768,41.88143874,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,567.6000001430511,1
1628388393.3,-87.67194399,41.88132233,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,608.6000001430511,1
1628388393.4,-87.67193308,41.88132293,76,675,811,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,608.6000001430511,0
1628388394.0,-87.67186869,41.88132648,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,609.2999999523163,0
1628388394.1,-87.67185669,41.88132714,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,609.2999999523163,1
1628388394.3,-87.67184164,41.88133095,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,609.6000001430511,1
1628388394.4,-87.67183388,41.88133303,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,609.6000001430511,0
1628388405.0,-87.67172232,41.88205295,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,620.2999999523163,0
1628388405.1,-87.6717228,41.88206102,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,620.2999999523163,1
1628388405.4,-87.67172539,41.88207729,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,620.7000000476837,1
1628388405.5,-87.67172624,41.88208216,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,620.7000000476837,0
1628388406.0,-87.67173096,41.88210922,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,621.2999999523163,0
1628388406.1,-87.671732,41.88211518,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,621.2999999523163,1
1628388406.4,-87.67173272,41.88212702,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,621.7000000476837,1
1628388406.5,-87.67173287,41.88213043,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,621.7000000476837,0
1628388407.4,-87.67173469,41.88215876,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,622.7000000476837,0
1628388407.5,-87.67173494,41.88216027,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,622.7000000476837,1
1628388407.7,-87.6717355,41.88216361,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,623.0,1
1628388407.8,-87.67173577,41.88216529,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,623.0,0
1628388408.5,-87.67173679,41.88217409,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,623.7999999523163,0
1628388408.6,-87.67173682,41.88217509,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,623.7999999523163,1
1628388408.8,-87.67173688,41.88217681,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,624.1000001430511,1
1628388408.9,-87.67173692,41.88217781,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,624.1000001430511,0
1628388409.2,-87.67173698,41.88217966,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,624.5,0
1628388409.3,-87.67173697,41.88217957,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,624.5,1
1628388409.5,-87.67173696,41.88217942,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,624.7999999523163,1
1628388409.6,-87.67173695,41.88217933,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,624.7999999523163,0
1628388410.9,-87.67173825,41.88218447,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,626.2000000476837,0
1628388411.0,-87.6717384,41.88218512,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,626.2000000476837,1
1628388411.2,-87.67173856,41.88218597,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,626.5,1
1628388411.3,-87.67173846,41.88218582,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,626.5,0
1628388411.8,-87.671738,41.88218517,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,627.1000001430511,0
1628388411.9,-87.6717379,41.88218503,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,627.1000001430511,1
1628388412.2,-87.6717377,41.88218475,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,627.5,1
1628388412.3,-87.6717377,41.88218476,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,627.5,0
1628388412.5,-87.6717377,41.88218477,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,627.7999999523163,0
1628388412.6,-87.6717377,41.88218478,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,627.7999999523163,1
1628388412.9,-87.67173771,41.8821848,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,628.2000000476837,1
1628388413.0,-87.67173771,41.8821848,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,628.2000000476837,0
1628388413.2,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,628.5,0
1628388413.3,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,628.5,1
1628388413.5,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,628.7999999523163,1
1628388413.6,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,628.7999999523163,0
1628388414.3,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,629.6000001430511,0
1628388414.4,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,629.6000001430511,1
1628388414.6,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,629.9000000953674,1
1628388414.7,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,629.9000000953674,0
1628388415.3,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,630.6000001430511,0
1628388415.4,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,630.6000001430511,1
1628388415.6,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,630.9000000953674,1
1628388415.7,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,630.9000000953674,0
1628388415.9,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,631.2000000476837,0
1628388416.0,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,631.2000000476837,1
1628388416.3,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,631.6000001430511,1
1628388416.4,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,631.6000001430511,0
1628388416.6,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,631.9000000953674,0
1628388416.7,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,631.9000000953674,1
1628388416.9,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,632.2000000476837,1
1628388417.0,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,632.2000000476837,0
1628388417.3,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,632.6000001430511,0
1628388417.4,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,632.6000001430511,1
1628388417.6,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,632.9000000953674,1
1628388417.7,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,632.9000000953674,0
1628388418.3,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,633.6000001430511,0
1628388418.4,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,633.6000001430511,1
1628388418.6,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,633.9000000953674,1
1628388418.7,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,633.9000000953674,0
1628388419.4,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,634.7000000476837,0
1628388419.5,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,634.7000000476837,1
1628388419.7,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,635.0,1
1628388419.8,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,635.0,0
1628388420.3,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,635.6000001430511,0
1628388420.4,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,635.6000001430511,1
1628388420.6,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,635.9000000953674,1
1628388420.7,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,635.9000000953674,0
1628388421.3,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,636.6000001430511,0
1628388421.4,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,636.6000001430511,1
1628388421.6,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,636.9000000953674,1
1628388421.7,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,636.9000000953674,0
1628388422.0,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,637.2999999523163,0
1628388422.1,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,637.2999999523163,1
1628388422.3,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,637.6000001430511,1
1628388422.4,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,637.6000001430511,0
1628388423.0,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,638.2999999523163,0
1628388423.1,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,638.2999999523163,1
1628388423.3,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,638.6000001430511,1
1628388423.4,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,638.6000001430511,0
1628388423.9,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,639.2000000476837,0
1628388424.0,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,639.2000000476837,1
1628388424.2,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,639.5,1
1628388424.3,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,639.5,0
1628388424.9,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,640.2000000476837,0
1628388425.0,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,640.2000000476837,1
1628388425.2,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,640.5,1
1628388425.3,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,640.5,0
1628388425.8,-87.67173771,41.88218481,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,641.1000001430511,0
1628388425.9,-87.67173771,41.88218481,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,641.1000001430511,1
1628388426.2,-87.67173828,41.88218576,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,641.5,1
1628388426.3,-87.67173898,41.88218691,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,641.5,0
1628388426.5,-87.67174018,41.88218891,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,641.7999999523163,0
1628388426.6,-87.67174087,41.88219007,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,641.7999999523163,1
1628388426.9,-87.67174277,41.88219322,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,642.2000000476837,1
1628388427.0,-87.67174334,41.88219416,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,642.2000000476837,0
1628388428.2,-87.67174362,41.88222053,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,643.5,0
1628388428.3,-87.67174286,41.88222498,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,643.5,1
1628388428.5,-87.67174155,41.88223267,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,643.7999999523163,1
1628388428.6,-87.67174079,41.88223713,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,643.7999999523163,0
1628388428.8,-87.67173948,41.88224482,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,644.1000001430511,0
1628388428.9,-87.67173872,41.88224927,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,644.1000001430511,1
