grid_lat,grid_lon,grid_height,total_sample,thput_mean,thput_std,thput_0,thput_5,thput_10,thput_25,thput_50,thput_75,thput_90,thput_95,thput_100,rbs_mean,rbs_std,rbs_0,rbs_25,rbs_50,rbs_75,rbs_100,rtt_mean,rtt_std,rtt_0,rtt_10,rtt_25,rtt_50,rtt_75,rtt_90,rtt_100,rsrp_mean,rsrp_std,rsrp_0,rsrp_10,rsrp_25,rsrp_50,rsrp_75,rsrp_90,rsrp_100,rsrq_mean,rsrq_std,rsrq_0,rsrq_10,rsrq_25,rsrq_50,rsrq_75,rsrq_90,rsrq_100
-86.9245,40.4680,0.0000,3.0000,32.4903,2.2138,29.5340,29.8882,30.2424,31.3050,33.0760,33.9685,34.5040,34.6825,34.8610,9.0800,2.1602,6.5400,7.7100,8.8800,10.3500,11.8200,647.6667,61.2826,561.0000,587.0000,626.0000,691.0000,691.0000,691.0000,691.0000,-113.1600,1.1074,-114.3000,-114.1440,-113.9100,-113.5200,-112.5900,-112.0320,-111.6600,-12.8000,0.2547,-12.9900,-12.9860,-12.9800,-12.9700,-12.7050,-12.5460,-12.4400
-86.9240,40.4605,0.0000,12.0000,40.2012,11.2167,22.8960,24.1612,25.8272,34.9467,40.5920,44.1124,48.2434,57.4676,68.2027,5.5733,0.8907,4.2200,5.0000,5.2950,6.1850,7.5400,697.6667,186.6179,327.0000,508.9000,608.5000,660.5000,822.5000,914.0000,1045.0000,-97.1775,3.8409,-103.3400,-102.3820,-101.0800,-96.0700,-93.8500,-93.1240,-92.2000,-10.9242,0.3595,-11.6700,-11.4800,-11.1500,-10.7700,-10.6475,-10.5950,-10.5900
-86.9240,40.4680,0.0000,2.0000,21.7915,9.6275,12.1640,13.1267,14.0895,16.9778,21.7915,26.6052,29.4935,30.4563,31.4190,12.1100,0.0600,12.0500,12.0800,12.1100,12.1400,12.1700,971.0000,140.0000,831.0000,859.0000,901.0000,971.0000,1041.0000,1083.0000,1111.0000,-113.7150,2.2950,-116.0100,-115.5510,-114.8625,-113.7150,-112.5675,-111.8790,-111.4200,-12.8650,0.5650,-13.4300,-13.3170,-13.1475,-12.8650,-12.5825,-12.4130,-12.3000
-86.9235,40.4605,0.0000,17.0000,32.8120,9.7663,16.7733,18.4615,21.0025,24.9911,33.4649,38.1316,43.6165,49.0940,53.6942,4.8835,1.0070,3.4100,4.0400,5.0500,5.5900,6.5800,811.1176,245.3465,405.0000,515.6000,647.0000,751.0000,1017.0000,1145.2000,1254.0000,-96.4600,1.4613,-98.4000,-98.0080,-97.3300,-96.8800,-95.8700,-94.6120,-92.4700,-10.7612,0.1532,-11.0900,-10.9340,-10.8800,-10.7800,-10.5900,-10.5820,-10.5600
-86.9235,40.4680,0.0000,4.0000,23.8352,1.9822,21.4971,21.6506,21.8040,22.2643,23.6103,25.1812,26.0463,26.3346,26.6230,13.4475,1.4973,11.7500,12.7025,13.0900,13.8350,15.8600,887.7500,105.8262,726.0000,771.0000,838.5000,904.5000,953.7500,991.1000,1016.0000,-115.2300,0.8173,-116.3900,-116.0540,-115.5500,-115.2250,-114.9050,-114.4100,-114.0800,-13.5125,0.4445,-14.2100,-14.0150,-13.7225,-13.4050,-13.1950,-13.0960,-13.0300
-86.9230,40.4605,0.0000,4.0000,23.1093,4.7764,15.1067,16.5468,17.9869,22.3073,24.7893,25.5913,26.8877,27.3199,27.7520,6.0725,1.0290,4.8000,5.2725,6.0150,6.8150,7.4600,885.0000,221.1821,609.0000,666.3000,752.2500,856.0000,988.7500,1126.9000,1219.0000,-101.5350,1.8256,-103.9100,-103.3910,-102.6125,-101.6850,-100.6075,-99.5590,-98.8600,-11.3075,0.1839,-11.5700,-11.5040,-11.4050,-11.3000,-11.2025,-11.1170,-11.0600
-86.9230,40.4680,0.0000,3.0000,25.9675,2.3359,23.7234,23.8501,23.9767,24.3567,24.9900,27.0895,28.3492,28.7691,29.1890,12.6833,2.2483,10.5800,11.1250,11.6700,13.7350,15.8000,1036.6667,89.4775,916.0000,945.6000,990.0000,1064.0000,1097.0000,1116.8000,1130.0000,-115.2733,1.5778,-116.9500,-116.7020,-116.3300,-115.7100,-114.4350,-113.6700,-113.1600,-13.0100,0.6297,-13.4800,-13.4700,-13.4550,-13.4300,-12.7750,-12.3820,-12.1200
-86.9225,40.4605,0.0000,3.0000,11.8030,0.8504,10.8000,10.8930,10.9860,11.2649,11.7298,12.3044,12.6492,12.7642,12.8791,8.3767,0.7905,7.3100,7.9650,8.6200,8.9100,9.2000,1887.3333,25.7207,1851.0000,1861.6000,1877.5000,1904.0000,1905.5000,1906.4000,1907.0000,-104.5167,2.1546,-106.0800,-106.0640,-106.0400,-106.0000,-103.7350,-102.3760,-101.4700,-11.6767,0.3657,-12.0500,-12.0000,-11.9250,-11.8000,-11.4900,-11.3040,-11.1800
-86.9225,40.4680,0.0000,3.0000,21.4586,2.1455,19.4274,19.5369,19.6463,19.9747,20.5220,22.4741,23.6454,24.0359,24.4263,11.5800,0.7145,10.5900,11.2450,11.9000,12.0750,12.2500,958.3333,63.8975,870.0000,893.2000,928.0000,986.0000,1002.5000,1012.4000,1019.0000,-113.4433,1.2954,-115.2100,-114.7640,-114.0950,-112.9800,-112.5600,-112.3080,-112.1400,-12.3533,0.3887,-12.8100,-12.7260,-12.6000,-12.3900,-12.1250,-11.9660,-11.8600
-86.9220,40.4605,0.0000,3.0000,14.4910,3.7567,10.2507,10.6095,10.9684,12.0449,13.8391,16.6111,18.2743,18.8287,19.3831,6.7600,0.9607,5.6900,6.1300,6.5700,7.2950,8.0200,1792.0000,179.6051,1665.0000,1665.0000,1665.0000,1665.0000,1855.5000,1969.8000,2046.0000,-103.6833,2.2297,-105.7600,-105.5480,-105.2300,-104.7000,-102.6450,-101.4120,-100.5900,-11.4433,0.2520,-11.6600,-11.6440,-11.6200,-11.5800,-11.3350,-11.1880,-11.0900
-86.9220,40.4680,0.0000,3.0000,17.1877,1.5162,15.2030,15.4304,15.6578,16.3400,17.4770,18.1800,18.6018,18.7424,18.8830,13.5733,2.0726,11.6900,12.1300,12.5700,14.5150,16.4600,1208.6667,149.4040,1074.0000,1086.2000,1104.5000,1135.0000,1276.0000,1360.6000,1417.0000,-114.1133,1.0500,-115.3700,-115.1300,-114.7700,-114.1700,-113.4850,-113.0740,-112.8000,-12.6833,0.5990,-13.5000,-13.2940,-12.9850,-12.4700,-12.2750,-12.1580,-12.0800
-86.9215,40.4605,0.0000,2.0000,20.6667,6.9449,13.7218,14.4163,15.1108,17.1942,20.6667,24.1391,26.2226,26.9171,27.6116,10.9300,0.8300,10.1000,10.5150,10.9300,11.3450,11.7600,1207.5000,109.5000,1098.0000,1119.9000,1152.7500,1207.5000,1262.2500,1295.1000,1317.0000,-106.3900,0.3700,-106.7600,-106.6860,-106.5750,-106.3900,-106.2050,-106.0940,-106.0200,-11.7800,0.0400,-11.8200,-11.8120,-11.8000,-11.7800,-11.7600,-11.7480,-11.7400
-86.9215,40.4680,0.0000,3.0000,29.5422,13.3382,13.8457,15.2942,16.7428,21.0884,28.3310,37.3905,42.8262,44.6381,46.4500,12.5933,0.0899,12.4800,12.5400,12.6000,12.6500,12.7000,654.3333,39.4321,599.0000,614.4000,637.5000,676.0000,682.0000,685.6000,688.0000,-111.8500,1.7351,-113.3600,-113.2420,-113.0650,-112.7700,-111.0950,-110.0900,-109.4200,-11.9300,0.5123,-12.4100,-12.3600,-12.2850,-12.1600,-11.6900,-11.4080,-11.2200
-86.9210,40.4605,0.0000,3.0000,20.0305,1.5869,17.8311,18.1224,18.4137,19.2876,20.7440,21.1302,21.3620,21.4392,21.5164,13.5433,2.7896,9.7800,12.0900,14.4000,15.4250,16.4500,1171.6667,106.8873,1063.0000,1077.4000,1099.0000,1135.0000,1226.0000,1280.6000,1317.0000,-105.6233,0.9049,-106.8700,-106.5460,-106.0600,-105.2500,-105.0000,-104.8500,-104.7500,-12.0767,0.1962,-12.3100,-12.2660,-12.2000,-12.0900,-11.9600,-11.8820,-11.8300
-86.9210,40.4610,0.0000,77.0000,65.8671,15.3507,24.9787,43.8073,47.6882,54.0130,65.4010,75.7190,87.9733,90.5624,107.0920,4.9851,2.2901,3.0000,3.0300,3.6800,6.5800,11.1100,271.1766,140.7206,80.0000,103.0000,175.0000,256.0000,332.0000,464.2000,710.0000,-99.5975,3.4147,-107.4800,-104.2240,-102.4800,-99.3900,-96.5100,-95.0500,-94.1000,-11.4603,0.5771,-13.1200,-12.2840,-11.8100,-11.3500,-11.0500,-10.7900,-10.5600
-86.9210,40.4615,0.0000,33.0000,51.4015,17.0800,12.9840,18.8991,28.9154,42.6480,50.8023,65.6620,71.1135,73.6282,76.8940,6.5430,1.9646,3.0000,5.0000,6.7700,8.0000,11.3300,292.1000,124.2502,80.2000,147.7000,200.7500,260.0000,371.7500,467.8000,597.0000,-101.7891,2.0498,-106.7900,-104.7040,-102.5100,-101.4700,-100.2000,-99.5740,-98.9700,-11.6406,0.3766,-12.8300,-12.1140,-11.8000,-11.5900,-11.4000,-11.1840,-11.0700
-86.9210,40.4620,0.0000,15.0000,88.3975,18.4905,42.7320,52.6475,64.1422,80.1600,94.1086,102.1805,104.2587,108.0379,113.8010,3.7513,1.1727,3.0000,3.1250,3.2700,3.6000,7.4300,209.8000,39.7026,129.0000,166.0000,196.5000,206.0000,226.5000,267.8000,283.0000,-100.7860,2.3579,-103.9700,-103.4360,-102.6450,-100.8400,-99.5800,-97.3760,-96.0100,-11.6920,0.5739,-13.3400,-12.2880,-11.8350,-11.6000,-11.2900,-11.1880,-10.9800
-86.9210,40.4625,0.0000,20.0000,86.6397,9.4303,66.3780,68.0600,73.6579,81.4705,87.1925,94.3243,96.5215,97.4793,99.5177,7.1450,2.0466,3.0000,6.2575,7.3500,8.4500,10.6700,320.3000,80.5283,177.0000,224.9000,265.0000,313.0000,354.5000,455.3000,492.0000,-104.4260,3.5963,-109.2800,-108.4120,-107.2675,-106.1150,-101.4475,-99.9520,-96.9000,-12.1880,0.7046,-13.4900,-13.2530,-12.5025,-12.1300,-11.5200,-11.4210,-11.2200
-86.9210,40.4680,0.0000,3.0000,21.2934,4.6622,16.1820,16.5880,16.9941,18.2121,20.2423,23.8491,26.0133,26.7346,27.4560,11.4500,4.2708,7.8500,8.4500,9.0500,13.2500,17.4500,865.0000,264.4579,491.0000,603.2000,771.5000,1052.0000,1052.0000,1052.0000,1052.0000,-110.4633,0.6500,-111.0100,-110.9740,-110.9200,-110.8300,-110.1900,-109.8060,-109.5500,-12.4167,0.0974,-12.5000,-12.4940,-12.4850,-12.4700,-12.3750,-12.3180,-12.2800
-86.9205,40.4595,0.0000,5.0000,78.8354,10.0629,69.5223,69.7790,70.0358,70.8060,72.2544,87.2170,91.5131,92.9451,94.3771,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,337.6000,58.9257,234.0000,268.0000,319.0000,352.0000,380.0000,393.8000,403.0000,-94.7840,1.2096,-96.9300,-96.2660,-95.2700,-94.1200,-94.0200,-93.7560,-93.5800,-11.0740,0.0350,-11.1100,-11.1100,-11.1100,-11.0800,-11.0500,-11.0320,-11.0200
-86.9205,40.4600,0.0000,43.0000,69.4600,18.0966,34.9590,43.3159,46.0739,56.5264,67.3220,82.0532,91.2064,99.0279,109.0549,4.9521,2.2948,3.0000,3.1000,3.5900,6.8750,11.0000,408.0558,137.0258,51.4000,241.2000,346.5000,387.0000,496.5000,590.0000,661.0000,-100.1043,4.1151,-111.3300,-107.7180,-101.3850,-98.7950,-97.2800,-96.3800,-94.9500,-11.6252,0.6888,-14.2000,-12.4750,-11.7750,-11.4150,-11.1725,-11.1210,-10.8800
-86.9205,40.4605,0.0000,14.0000,40.3382,20.1135,14.0240,15.6643,16.6996,19.1362,39.1990,57.2657,62.3416,69.0482,77.7930,5.8179,2.1056,3.0000,3.6875,5.9500,7.4450,9.7400,750.1429,423.3671,266.0000,368.9000,404.5000,597.0000,1051.7500,1262.2000,1726.0000,-101.8329,2.9515,-106.4800,-105.6420,-103.3675,-102.3450,-100.4075,-97.4110,-96.5900,-11.5714,0.4332,-12.4400,-12.0780,-11.8125,-11.5650,-11.2125,-10.9860,-10.9600
-86.9205,40.4610,0.0000,4.0000,82.2925,13.2241,61.6770,65.0362,68.3955,78.4733,84.4646,88.2839,94.4519,96.5080,98.5640,4.3750,0.5925,3.4800,4.0200,4.5550,4.9100,4.9100,334.5000,56.8529,240.0000,270.3000,315.7500,356.5000,375.2500,381.1000,385.0000,-99.1050,1.8696,-100.7000,-100.4960,-100.1900,-99.9000,-98.8150,-97.0780,-95.9200,-11.3200,0.2206,-11.6800,-11.5720,-11.4100,-11.2350,-11.1450,-11.1360,-11.1300
-86.9205,40.4620,0.0000,3.0000,47.2716,4.2093,41.7520,42.3869,43.0217,44.9263,48.1006,50.0314,51.1899,51.5761,51.9623,6.5367,2.5507,3.0000,5.3450,7.6900,8.3050,8.9200,195.0000,14.2361,183.0000,183.8000,185.0000,187.0000,201.0000,209.4000,215.0000,-101.6833,1.5354,-103.5400,-103.1780,-102.6350,-101.7300,-100.7550,-100.1700,-99.7800,-11.5467,0.5332,-12.3000,-12.0800,-11.7500,-11.2000,-11.1700,-11.1520,-11.1400
-86.9205,40.4625,0.0000,12.0000,55.6310,20.8433,25.8030,28.1598,30.4495,40.1425,53.1157,70.6047,79.7068,86.3849,94.0560,7.1542,1.9319,4.2900,5.7400,6.5050,8.4075,11.4000,280.5417,179.6361,69.5000,153.0000,184.5000,233.0000,282.5000,447.5000,786.0000,-102.8625,1.4654,-104.7400,-104.2900,-104.0200,-103.6100,-101.5450,-100.6810,-100.5500,-11.5442,0.2606,-12.2200,-11.7580,-11.6050,-11.5600,-11.3425,-11.2540,-11.2300
-86.9205,40.4630,0.0000,29.0000,62.9156,10.1613,46.5960,48.3048,50.4305,54.3771,62.5410,68.6880,76.0079,77.2789,89.3700,6.6883,2.5678,3.0000,3.7500,6.7300,8.5300,11.1800,385.0000,130.5461,108.0000,252.6000,313.0000,378.0000,482.0000,554.0000,689.0000,-103.7828,1.3599,-106.3500,-105.5960,-104.8000,-103.6800,-102.9300,-102.2040,-101.3100,-11.8731,0.4695,-13.4800,-12.3260,-12.0400,-11.7500,-11.7200,-11.3960,-11.0900
-86.9205,40.4680,0.0000,3.0000,14.4280,1.4220,12.7550,12.9093,13.0636,13.5265,14.2980,15.2644,15.8443,16.0376,16.2309,12.6467,2.3142,10.8000,11.0150,11.2300,13.5700,15.9100,1280.0000,107.4802,1204.0000,1204.0000,1204.0000,1204.0000,1318.0000,1386.4000,1432.0000,-111.0667,0.9545,-112.3800,-112.0400,-111.5300,-110.6800,-110.4100,-110.2480,-110.1400,-12.1300,0.2192,-12.4400,-12.3480,-12.2100,-11.9800,-11.9750,-11.9720,-11.9700
-86.9200,40.4595,0.0000,25.0000,77.5512,15.3839,42.9166,50.5942,55.9772,66.6114,80.7560,89.5691,94.4176,96.1164,102.2730,7.3216,2.5234,3.0000,5.8100,8.1600,9.1600,11.7100,346.6400,93.8317,181.0000,219.2000,287.0000,355.0000,393.0000,439.4000,573.0000,-99.4900,2.7037,-104.2100,-103.2500,-101.1200,-99.6600,-97.1100,-95.8980,-94.9900,-11.6944,0.4160,-12.4100,-12.2180,-12.0400,-11.6200,-11.2900,-11.1880,-10.9400
-86.9200,40.4600,0.0000,4.0000,64.6893,11.4455,46.2760,48.9346,51.5932,59.5690,68.6177,73.7380,74.6426,74.9442,75.2457,8.7625,1.2326,7.3300,7.6825,8.7100,9.7900,10.3000,421.7500,117.3827,297.0000,303.0000,312.0000,410.0000,519.7500,549.9000,570.0000,-98.7975,0.8344,-100.1900,-99.7310,-99.0425,-98.4850,-98.2400,-98.1140,-98.0300,-11.4475,0.2406,-11.7300,-11.6910,-11.6325,-11.4800,-11.2950,-11.1780,-11.1000
-86.9200,40.4605,0.0000,6.0000,14.6575,3.4998,9.7111,10.0358,10.3604,11.9267,14.7658,17.4409,18.8462,19.1178,19.3893,8.0317,2.4580,4.9600,5.8975,7.9100,9.6600,11.9400,1618.5000,338.6206,950.0000,1235.0000,1530.0000,1721.0000,1882.0000,1899.5000,1917.0000,-101.7267,1.6516,-103.9500,-103.8950,-103.2325,-101.1800,-100.8450,-100.1050,-99.4000,-12.0283,0.4646,-12.6700,-12.5700,-12.3800,-12.0100,-11.7900,-11.5050,-11.2600
-86.9200,40.4630,0.0000,75.0000,84.1412,18.9581,41.5050,55.5643,60.5384,68.9178,83.9314,99.1514,109.5203,112.1950,120.1680,5.5068,2.2409,3.0000,3.5200,4.8400,7.0650,11.3300,349.1467,119.3730,132.0000,221.8000,255.0000,344.0000,409.0000,519.6000,701.0000,-104.3336,2.0634,-107.9300,-107.6200,-105.6400,-104.2400,-103.1175,-101.6620,-99.4100,-12.0465,0.5238,-13.8500,-12.6940,-12.4100,-11.9500,-11.6425,-11.4230,-11.2000
-86.9200,40.4680,0.0000,3.0000,19.3303,3.8701,13.8850,14.6540,15.4230,17.7299,21.5749,22.0529,22.3398,22.4354,22.5310,15.3333,5.6403,10.5300,11.3750,12.2200,17.7350,23.2500,1050.0000,325.4505,606.0000,718.2000,886.5000,1167.0000,1272.0000,1335.0000,1377.0000,-110.3667,1.1792,-111.3600,-111.2940,-111.1950,-111.0300,-109.8700,-109.1740,-108.7100,-11.8367,0.4554,-12.3600,-12.2680,-12.1300,-11.9000,-11.5750,-11.3800,-11.2500
-86.9195,40.4595,0.0000,13.0000,80.5900,9.5789,64.5920,64.6226,66.2109,75.6020,78.7380,90.4537,92.4298,92.5961,92.6263,6.5131,2.1529,3.5700,4.7400,6.3300,7.7800,10.3300,300.0000,62.3933,244.0000,251.2000,267.0000,286.0000,299.0000,324.4000,500.0000,-98.0942,1.7965,-101.0300,-100.5180,-99.1725,-98.1800,-96.6300,-95.6070,-95.2500,-11.5258,0.3747,-12.4800,-11.8310,-11.7125,-11.4700,-11.2825,-11.0890,-11.0700
-86.9195,40.4600,0.0000,2.0000,75.2555,4.7805,70.4750,70.9530,71.4311,72.8653,75.2555,77.6457,79.0799,79.5580,80.0360,7.5800,1.7500,5.8300,6.7050,7.5800,8.4550,9.3300,404.0000,121.0000,283.0000,307.2000,343.5000,404.0000,464.5000,500.8000,525.0000,-98.6550,1.1550,-99.8100,-99.5790,-99.2325,-98.6550,-98.0775,-97.7310,-97.5000,-11.3750,0.1950,-11.5700,-11.5310,-11.4725,-11.3750,-11.2775,-11.2190,-11.1800
-86.9195,40.4605,0.0000,6.0000,13.9720,0.9913,12.3982,12.5269,12.6556,13.2602,14.3159,14.5724,14.9444,15.0900,15.2356,13.6967,3.0074,7.7000,12.8675,15.1100,15.4325,16.6000,1452.1667,227.1332,1154.0000,1183.5000,1241.2500,1494.0000,1662.0000,1679.0000,1696.0000,-108.0883,1.6327,-109.3900,-109.3400,-109.2650,-108.9700,-107.4225,-105.9550,-104.9300,-12.8600,0.4056,-13.3500,-13.3000,-13.2175,-12.8700,-12.5975,-12.4100,-12.2300
-86.9195,40.4620,0.0000,1.0000,88.4440,0.0000,88.4440,88.4440,88.4440,88.4440,88.4440,88.4440,88.4440,88.4440,88.4440,5.3000,0.0000,5.3000,5.3000,5.3000,5.3000,5.3000,368.0000,0.0000,368.0000,368.0000,368.0000,368.0000,368.0000,368.0000,368.0000,-102.1200,0.0000,-102.1200,-102.1200,-102.1200,-102.1200,-102.1200,-102.1200,-102.1200,-12.7700,0.0000,-12.7700,-12.7700,-12.7700,-12.7700,-12.7700,-12.7700,-12.7700
-86.9195,40.4625,0.0000,3.0000,93.3604,8.3133,82.4040,83.6782,84.9525,88.7751,95.1463,98.8386,101.0541,101.7925,102.5310,5.1433,1.1769,3.7400,4.4050,5.0700,5.8450,6.6200,292.6667,9.9778,282.0000,283.6000,286.0000,290.0000,298.0000,302.8000,306.0000,-104.8167,1.6292,-107.0600,-106.4780,-105.6050,-104.1500,-103.6950,-103.4220,-103.2400,-12.5067,0.8213,-13.6400,-13.3440,-12.9000,-12.1600,-11.9400,-11.8080,-11.7200
-86.9195,40.4680,0.0000,4.0000,14.9611,3.3684,9.3840,10.2811,11.1782,13.8694,16.1537,17.2454,17.7901,17.9716,18.1531,12.4650,1.6044,10.3200,11.4225,12.4350,13.4775,14.6700,1606.7500,345.3740,1028.0000,1216.7000,1499.7500,1764.0000,1871.0000,1871.0000,1871.0000,-112.1550,0.3810,-112.5700,-112.5490,-112.5175,-112.1450,-111.7825,-111.7690,-111.7600,-11.8500,0.1933,-12.1800,-12.0630,-11.8875,-11.7600,-11.7225,-11.7090,-11.7000
-86.9190,40.4600,0.0000,4.0000,77.4204,12.0255,61.3130,63.4681,65.6231,72.0883,76.5863,81.9184,89.8850,92.5405,95.1960,5.7700,0.6122,4.9500,5.3325,5.7900,6.2275,6.5500,355.0000,68.1286,238.0000,280.9000,345.2500,388.0000,397.7500,402.7000,406.0000,-101.5325,2.3730,-105.2500,-104.0740,-102.3100,-101.1100,-100.3325,-99.3290,-98.6600,-11.9300,0.6482,-12.8800,-12.5920,-12.1600,-11.8950,-11.6650,-11.2960,-11.0500
-86.9190,40.4605,0.0000,4.0000,9.4818,0.9854,8.0791,8.2610,8.4428,8.9884,9.5084,10.0018,10.4994,10.6652,10.8311,14.3350,3.7102,9.7100,12.1475,13.8350,16.0225,19.9600,2228.5000,110.5000,2118.0000,2118.0000,2118.0000,2228.5000,2339.0000,2339.0000,2339.0000,-109.5625,0.7356,-110.0900,-110.0900,-110.0900,-109.9250,-109.3975,-108.7450,-108.3100,-13.8650,0.5229,-14.5200,-14.4060,-14.2350,-13.9100,-13.5400,-13.2880,-13.1200
-86.9190,40.4615,0.0000,1.0000,87.6709,0.0000,87.6709,87.6709,87.6709,87.6709,87.6709,87.6709,87.6709,87.6709,87.6709,4.4200,0.0000,4.4200,4.4200,4.4200,4.4200,4.4200,364.0000,0.0000,364.0000,364.0000,364.0000,364.0000,364.0000,364.0000,364.0000,-99.8300,0.0000,-99.8300,-99.8300,-99.8300,-99.8300,-99.8300,-99.8300,-99.8300,-11.7400,0.0000,-11.7400,-11.7400,-11.7400,-11.7400,-11.7400,-11.7400,-11.7400
-86.9190,40.4620,0.0000,2.0000,74.5740,3.4030,71.1710,71.5113,71.8516,72.8725,74.5740,76.2755,77.2964,77.6367,77.9770,3.1100,0.0200,3.0900,3.1000,3.1100,3.1200,3.1300,465.5000,11.5000,454.0000,456.3000,459.7500,465.5000,471.2500,474.7000,477.0000,-102.6350,0.2450,-102.8800,-102.8310,-102.7575,-102.6350,-102.5125,-102.4390,-102.3900,-12.0550,0.0350,-12.0900,-12.0830,-12.0725,-12.0550,-12.0375,-12.0270,-12.0200
-86.9190,40.4680,0.0000,2.0000,16.3845,1.0815,15.3030,15.4112,15.5193,15.8438,16.3845,16.9253,17.2497,17.3579,17.4660,11.9400,1.4200,10.5200,11.2300,11.9400,12.6500,13.3600,1019.0000,162.0000,857.0000,889.4000,938.0000,1019.0000,1100.0000,1148.6000,1181.0000,-111.9200,0.3300,-112.2500,-112.1840,-112.0850,-111.9200,-111.7550,-111.6560,-111.5900,-11.2700,0.1400,-11.4100,-11.3820,-11.3400,-11.2700,-11.2000,-11.1580,-11.1300
-86.9185,40.4600,0.0000,3.0000,79.7740,8.6578,70.6180,71.2874,71.9568,73.9650,77.3120,84.3520,88.5760,89.9840,91.3920,4.7733,1.0937,4.0000,4.0000,4.0000,5.1600,6.3200,274.0000,36.3410,243.0000,245.2000,248.5000,254.0000,289.5000,310.8000,325.0000,-103.3100,0.4553,-103.9400,-103.7740,-103.5250,-103.1100,-102.9950,-102.9260,-102.8800,-12.1033,0.3159,-12.5500,-12.4180,-12.2200,-11.8900,-11.8800,-11.8740,-11.8700
-86.9185,40.4605,0.0000,3.0000,18.6904,4.3516,13.2551,13.8204,14.3858,16.0818,18.9084,21.4080,22.9077,23.4076,23.9076,15.5800,2.4891,12.0600,14.6850,17.3100,17.3400,17.3700,1016.5000,13.5000,1003.0000,1005.7000,1009.7500,1016.5000,1023.2500,1027.3000,1030.0000,-105.2967,2.1689,-108.2900,-107.5080,-106.3350,-104.3800,-103.8000,-103.4520,-103.2200,-12.8667,0.8156,-13.7800,-13.6280,-13.4000,-13.0200,-12.4100,-12.0440,-11.8000
-86.9185,40.4610,0.0000,1.0000,120.0286,0.0000,120.0286,120.0286,120.0286,120.0286,120.0286,120.0286,120.0286,120.0286,120.0286,6.4100,0.0000,6.4100,6.4100,6.4100,6.4100,6.4100,294.0000,0.0000,294.0000,294.0000,294.0000,294.0000,294.0000,294.0000,294.0000,-102.4400,0.0000,-102.4400,-102.4400,-102.4400,-102.4400,-102.4400,-102.4400,-102.4400,-11.3700,0.0000,-11.3700,-11.3700,-11.3700,-11.3700,-11.3700,-11.3700,-11.3700
-86.9185,40.4615,0.0000,3.0000,94.7947,7.8843,84.1450,85.4564,86.7678,90.7020,97.2590,100.1195,101.8358,102.4079,102.9800,3.2167,0.1756,3.0000,3.1100,3.2200,3.3250,3.4300,290.6667,55.5238,223.0000,236.4000,256.5000,290.0000,324.5000,345.2000,359.0000,-102.6133,2.2023,-105.7000,-104.8460,-103.5650,-101.4300,-101.0700,-100.8540,-100.7100,-12.8700,0.8743,-14.0500,-13.7600,-13.3250,-12.6000,-12.2800,-12.0880,-11.9600
-86.9185,40.4680,0.0000,3.0000,17.2091,0.7842,16.5303,16.5562,16.5820,16.6596,16.7890,17.5485,18.0042,18.1561,18.3080,9.0967,1.1058,7.5500,8.6100,9.6700,9.8700,10.0700,1224.6667,225.3314,906.0000,1001.6000,1145.0000,1384.0000,1384.0000,1384.0000,1384.0000,-110.2633,0.4888,-110.8200,-110.7240,-110.5800,-110.3400,-109.9850,-109.7720,-109.6300,-11.3100,0.1023,-11.4300,-11.4080,-11.3750,-11.3200,-11.2500,-11.2080,-11.1800
-86.9180,40.4600,0.0000,3.0000,78.7437,9.9722,64.6450,66.7302,68.8154,75.0711,85.4971,85.7931,85.9706,86.0298,86.0890,7.3767,2.1704,5.2300,5.8900,6.5500,8.4500,10.3500,383.3333,75.9708,310.0000,318.4000,331.0000,352.0000,420.0000,460.8000,488.0000,-100.9967,0.3646,-101.4900,-101.3680,-101.1850,-100.8800,-100.7500,-100.6720,-100.6200,-12.0500,0.3750,-12.5700,-12.4320,-12.2250,-11.8800,-11.7900,-11.7360,-11.7000
-86.9180,40.4605,0.0000,5.0000,48.3783,36.2610,8.7582,9.3653,9.9724,11.7938,40.6411,83.9017,91.6386,94.2176,96.7966,7.6760,3.5448,3.1800,6.2600,6.3700,8.7500,13.8200,1335.0000,1149.5716,257.0000,291.4000,343.0000,603.0000,2736.0000,2736.0000,2736.0000,-105.5900,2.3204,-108.0000,-107.9000,-107.7500,-106.4400,-103.6000,-102.7360,-102.1600,-12.2960,1.4456,-14.1600,-14.0240,-13.8200,-11.8400,-11.1000,-10.7760,-10.5600
-86.9180,40.4610,0.0000,12.0000,46.4899,31.2443,7.8467,16.4027,23.5505,28.1758,36.0440,48.1363,104.3613,110.2073,111.9190,8.8758,9.1510,3.0000,3.0000,4.0600,9.0200,32.5800,558.0833,290.2543,87.0000,248.7000,283.5000,648.5000,710.5000,727.3000,1200.0000,-105.7583,5.0070,-114.8400,-108.4930,-108.4225,-108.1400,-100.2425,-98.6570,-97.9900,-10.8183,0.3896,-11.8000,-11.2490,-11.0750,-10.5600,-10.5600,-10.5600,-10.5600
